Iteration No,Ibias,
1,0.0006284911447958384,
2,0.0006337519140720705,
3,0.0006390225353188375,
4,0.0006442991553082091,
5,0.000654846116643871,
6,0.0006653968117888426,
7,0.0006759338217735954,
8,0.0006829597380135263,
9,0.0006864840844078802,
10,0.0006865159023693249,
11,0.0006830709314411503,
12,0.0006815423187590248,
13,0.0006800251770524405,
14,0.0006785194179858454,
15,0.0006770249110074851,
16,0.0006736479195026896,
17,0.0006715860464143013,
18,0.0006695377346904133,
19,0.0006675028839936137,
20,0.0006667030244080201,
21,0.0006646153341964506,
22,0.0006625411700448478,
23,0.0006619339943663598,
24,0.0006601094799906759,
25,0.0006582973903148726,
26,0.0006564976329889129,
27,0.0006548762769281484,
28,0.0006532663418488921,
29,0.0006516677823397719,
30,0.0006500805129762449,
31,0.0006477491484736326,
32,0.0006454329446426373,
33,0.000644735045827096,
34,0.0006440425121166278,
35,0.0006424908393374224,
36,0.0006409501345843101,
37,0.0006386211633476762,
38,0.0006363073426820396,
39,0.000635774464052678,
40,0.0006352462591550784,
41,0.0006339185465101974,
42,0.0006326006609018661,
43,0.0006295266653004832,
44,0.0006276005588781136,
45,0.0006256868734300228,
46,0.0006237855184483997,
47,0.0006232724106579907,
48,0.0006216350773184386,
49,0.0006200088516911736,
50,0.0006183936516405277,
51,0.0006168215754471989,
52,0.0006152602548149695,
53,0.00061370960969433,
54,0.0006121695610854251,
55,0.0006104238379793674,
56,0.0006086895616326828,
57,0.0006069666480638545,
58,0.0006061693738308471,
59,0.0006041852448605703,
60,0.0006031654865174883,
61,0.000602151923649169,
62,0.0006010028654290195,
63,0.0005998609848330661,
64,0.0005992935885470614,
65,0.0005987306270108741,
66,0.0005973993910435146,
67,0.0005960775854819157,
68,0.0005932460761578501,
69,0.0005919908418358695,
70,0.0005907446486379316,
71,0.0005895074287511153,
72,0.0005882791152363626,
73,0.0005855016740772039,
74,0.0005840094884196614,
75,0.0005825273086659333,
76,0.000581055061775128,
77,0.0005795926749312972,
78,0.000578178681937787,
79,0.0005767742681014892,
80,0.0005753793993662417,
81,0.0005739940056020536,
82,0.0005723751457141469,
83,0.0005707667633183653,
84,0.0005691688181202797,
85,0.0005685616818591723,
86,0.0005668954268290709,
87,0.0005652398744544199,
88,0.0005648704515242803,
89,0.0005635233572174978,
90,0.0005621853403429548,
91,0.0005608563695860321,
92,0.0005592615978026741,
93,0.0005576771228149612,
94,0.0005561028703901669,
95,0.0005556170336659467,
96,0.0005541337560835139,
97,0.0005526601273224426,
98,0.0005519090401089326,
99,0.0005500845527988429,
100,0.0005495135310157654,
