Iteration No,Ibias,
1,0.0019522022021619806,
2,0.0019072595586429094,
3,0.001884952380721363,
4,0.0018762401648654708,
5,0.0018551203706949839,
6,0.0018579090414071262,
7,0.0018621740058572139,
8,0.0018578677549091524,
9,0.0018436641911989057,
10,0.001823051945230964,
11,0.0018018734803455898,
12,0.0017831146054930111,
13,0.0017668309182717148,
14,0.0017520053267563135,
15,0.001738907646892485,
16,0.0017269969501475082,
17,0.0017157513657086085,
18,0.0017058091558424975,
19,0.0016965179515902916,
20,0.0016871133976604732,
21,0.0016789935283477735,
22,0.0016707819011602437,
23,0.001664099691860777,
24,0.001657990577715338,
25,0.0016516186058389043,
26,0.0016463903865712344,
27,0.0016405949607409805,
28,0.001636421920992857,
29,0.0016317604995333239,
30,0.0016279336879449066,
31,0.0016232826600771166,
32,0.0016187133471769791,
33,0.0016141081842779223,
34,0.0016095074552555765,
35,0.001604928824846444,
36,0.0015995855088185274,
37,0.001595781598006409,
38,0.001590564680326531,
39,0.0015871726030580193,
40,0.001582724877098475,
41,0.0015779315728171187,
42,0.0015734460716580133,
43,0.0015689267075223653,
44,0.0015646848429970788,
45,0.0015609035838835875,
46,0.0015564074053437485,
47,0.0015515992138230305,
48,0.0015472981015158046,
49,0.0015430226866956051,
50,0.0015389799096490147,
51,0.0015353640579336934,
52,0.0015310188119292956,
53,0.0015267554466357027,
54,0.001522469893106105,
55,0.0015175881069593431,
56,0.0015136087646666627,
57,0.0015096091576215383,
58,0.0015056740523448295,
59,0.001502443335173877,
60,0.0014983491090290806,
61,0.0014943838271645363,
62,0.0014903683594358714,
63,0.001486308177931501,
64,0.001482828732788519,
65,0.0014793653209477658,
66,0.0014760243609337376,
67,0.0014728311506712788,
68,0.0014691166428570416,
69,0.0014655069926052143,
70,0.0014616632248116513,
71,0.0014579226081097344,
72,0.0014545849718879714,
73,0.0014508282445711523,
74,0.0014477822411241939,
75,0.0014446778310346355,
76,0.0014415456832985495,
77,0.0014388766844442226,
78,0.0014354456945921195,
79,0.0014322071140096802,
80,0.0014285363345490892,
81,0.001425031792233283,
82,0.0014220342056342709,
83,0.0014189537824173069,
84,0.0014164547902565795,
85,0.001413904825876784,
86,0.001411230704599749,
87,0.001408693888264193,
88,0.0014056617767789063,
89,0.001402526760301431,
90,0.001399707764508865,
91,0.0013960221188229211,
92,0.0013933299919864361,
93,0.0013906937479846071,
94,0.001387865446068301,
95,0.0013859742019704823,
96,0.0013829527655704248,
97,0.0013803461028132128,
98,0.0013772367714098726,
99,0.001374399982581576,
100,0.001371908621464776,
