Iteration No,Ibias,
1,0.002109421084144483,
2,0.002082013811674832,
3,0.002064008502804643,
4,0.002049497648144203,
5,0.00201728516546854,
6,0.001991930065899911,
7,0.0019666555319567455,
8,0.0019401055016304452,
9,0.001913136088147224,
10,0.0018897896243644176,
11,0.0018665626390415395,
12,0.001847410016752279,
13,0.001832508814362639,
14,0.0018186740302204448,
15,0.0018088899177407308,
16,0.0017997721025089126,
17,0.0017907638490319046,
18,0.0017819861279155665,
19,0.0017736539973461063,
20,0.0017654091512152204,
21,0.0017501429145132367,
22,0.0017267544423627498,
23,0.0016978112127317385,
24,0.0016717618995788983,
25,0.0016481227245900413,
26,0.0016282565382755246,
27,0.0016168671211154247,
28,0.0015985410257599642,
29,0.0015820921149190892,
30,0.001577440045938261,
31,0.0015655342493396305,
32,0.0015541860019994017,
33,0.0015433880310085088,
34,0.0015233146013455337,
35,0.0015105768964815273,
36,0.0014998177697550321,
37,0.0014907597279495684,
38,0.0014693833454188792,
39,0.0014492192445071707,
40,0.001441637224327146,
41,0.0014309219425059114,
42,0.0014308346314178657,
43,0.0014238635251034677,
44,0.0014036928056428456,
45,0.0013847676183768277,
46,0.0013409200176848273,
47,0.0012984251994624923,
48,0.0012657928079416992,
49,0.0012504005752269063,
50,0.0012600820127847343,
51,0.001268600707419277,
52,0.0012671274104944321,
53,0.0012549178239670996,
54,0.001244370196998669,
55,0.0012335117887361411,
56,0.0012191252191065545,
57,0.001206203981056133,
58,0.0011929168367785358,
59,0.0011807343384230107,
60,0.0011778227315419132,
61,0.001167479686153569,
62,0.001152649547132182,
63,0.0011426128841016197,
64,0.0011276806038399009,
65,0.0011185970480359678,
66,0.0011145160160772375,
67,0.0011041447421773578,
68,0.0010942661124735665,
69,0.0010870980748079156,
70,0.0010795155843009567,
71,0.0010732874123993723,
72,0.0010662066136188802,
73,0.0010515522704378168,
74,0.0010370439539382167,
75,0.0010302301598587318,
76,0.0010236130574348178,
77,0.001017195856548389,
78,0.0010108986256506729,
79,0.0009882723789605078,
80,0.0009709091116894845,
81,0.0009637265397644789,
82,0.0009598616828755612,
83,0.0009653548940452161,
84,0.0009708049046877191,
85,0.0009656787969922549,
86,0.0009578838272069074,
87,0.0009501757164806826,
88,0.0009396978793154696,
89,0.0009295617750211291,
90,0.0009246775537510205,
91,0.0009196702090749839,
92,0.0009090705826561526,
93,0.0009044403700311138,
94,0.0008989713320828525,
95,0.0008938608607955077,
96,0.0008970850130297801,
