Iteration No,Ibias,
1,0.0053783453814742034,
2,0.005361027124233713,
3,0.005344500338198087,
4,0.005327832630062496,
5,0.005293033544740767,
6,0.005255103239122195,
7,0.005210719097286385,
8,0.00515762292340065,
9,0.005095228202698671,
10,0.005024696806397195,
11,0.0049484764350637795,
12,0.004869431977165863,
13,0.004789923861867085,
14,0.004711574455021493,
15,0.004635379559310105,
16,0.004561802884410987,
17,0.004491025994785198,
18,0.004423093652747366,
19,0.0043579345305628115,
20,0.004295400154625841,
21,0.004235355427953118,
22,0.0041775939342213915,
23,0.004121977425099751,
24,0.004068380237225215,
25,0.004016685656970808,
26,0.003966786705675488,
27,0.003918558010211801,
28,0.003871906672858141,
29,0.0038266996508780514,
30,0.003782880232670669,
31,0.00374037294441054,
32,0.0036990845869205157,
33,0.0036589724088029406,
34,0.0036199722422790037,
35,0.003582003631618353,
36,0.003545032215588684,
37,0.003509025531768823,
38,0.003473891565641436,
39,0.003439603533118206,
40,0.00340613464330416,
41,0.0033734402553499106,
42,0.0033414984966380666,
43,0.0033103059277825204,
44,0.0032821007183100764,
45,0.0032555136220629097,
46,0.0032299339601789025,
47,0.003216063970129447,
48,0.003206304922866988,
49,0.0031986670141486507,
50,0.003192096918105966,
51,0.0031821789662620148,
52,0.0031701352578561836,
53,0.0031571745664280147,
54,0.0031537967515692616,
55,0.003148449709757957,
56,0.0031421148222069125,
57,0.0030442250542826307,
58,0.0029604775247540284,
59,0.0028950420215199933,
60,0.002849119802837952,
61,0.00291192964828527,
62,0.0029635035970868445,
63,0.0029991272068632703,
64,0.0030168243812730366,
65,0.003029165881815274,
66,0.0030357662985595942,
67,0.0030283076675166965,
68,0.0030346504054696304,
69,0.0030398330156998863,
70,0.0030441476984634924,
71,0.0029694950631629696,
72,0.0029019839074347423,
73,0.0028464517679649506,
74,0.0028065775171453467,
75,0.0028710451064563056,
76,0.002924212602976201,
77,0.0029612938798638123,
78,0.002834896078163401,
79,0.0027146209402099087,
80,0.0026058463644464264,
81,0.0025140064081955373,
82,0.0025877036777524585,
83,0.002659661749742165,
84,0.0027278018929446394,
85,0.002788299260988653,
86,0.0028357068378551996,
87,0.0028022786722684693,
88,0.0027715375796023324,
89,0.002745984175606361,
90,0.0027284218043802356,
91,0.0027823347420425854,
92,0.0028205868443662648,
93,0.0026977078470240804,
94,0.0025802030565375226,
95,0.00247337208296058,
96,0.0023827928671529596,
97,0.0024550839183817372,
98,0.002526026699763842,
99,0.0025937614273995016,
100,0.0026546982470738584,
101,0.002703434849829726,
102,0.0025758183976707857,
103,0.0024507278370532546,
104,0.0023319567767987157,
105,0.002225278988218254,
106,0.002295459016550626,
107,0.0023649522360124644,
108,0.0024325316882497726,
109,0.002495772318085246,
110,0.0025501788600314364,
111,0.002588404459246512,
112,0.002621856213427936,
113,0.0026470289719614814,
114,0.0025052318916100433,
115,0.0023799370897353467,
116,0.002260968210241817,
117,0.0021542632263057138,
118,0.0022230388574877133,
119,0.0022911986763548726,
120,0.0023575668489026645,
121,0.0024197926740775763,
122,0.00247342230997314,
123,0.0023520608546700574,
124,0.0022314187315906958,
125,0.0021139381382653958,
126,0.0020042241471910542,
127,0.002068922969495929,
128,0.00213277112657136,
129,0.0021941531081253866,
130,0.002249740009914833,
131,0.0022408817754918523,
132,0.002228092172210842,
133,0.002158826845242051,
134,0.0020906428673134357,
135,0.002032836691502611,
136,0.001974874838812352,
137,0.001925279535824941,
138,0.0018726437628750396,
139,0.0018271803966536414,
140,0.0017815659623678054,
141,0.0017419014342496513,
142,0.001668776417995843,
143,0.0016377976995051208,
144,0.001572350080503554,
145,0.0015457809203883249,
146,0.0015223029928567995,
147,0.0014679948347856662,
148,0.0014473264292650093,
149,0.0013975449300524453,
150,0.0013527291180517238,
