Iteration No,Ibias,
1,0.0021287445589650783,
2,0.0021011642415514377,
3,0.0020847563667862243,
4,0.0020711685860030993,
5,0.0020384218799961392,
6,0.0020099244363891147,
7,0.001976970020907678,
8,0.0019417266391927005,
9,0.0019099939929190601,
10,0.001882102487595232,
11,0.0018610722961344781,
12,0.0018451858145611308,
13,0.0018314746684515459,
14,0.0018210803711611431,
15,0.0018113836425025416,
16,0.001801960370022635,
17,0.0017928344770607775,
18,0.001783979059468622,
19,0.0017753655005407131,
20,0.0017677758626608651,
21,0.0017611668578032399,
22,0.0017554541283260744,
23,0.001750598521309304,
24,0.001745764058911785,
25,0.001740892696902313,
26,0.0017360041727621886,
27,0.0017311690992671195,
28,0.0017264268731478874,
29,0.001721813614906959,
30,0.001717338874472286,
31,0.001712948512671813,
32,0.0017086273717227753,
33,0.0017043671585843334,
34,0.0017002034256838297,
35,0.001695909668256153,
36,0.001691401831932788,
37,0.0016868222814749594,
38,0.001682295629147667,
39,0.0016780412451408945,
40,0.0016741305041928106,
41,0.0016704370090792756,
42,0.0016668025187850071,
43,0.0016632364142073054,
44,0.0016597337107218998,
45,0.0016577514257266575,
46,0.001655775430404627,
47,0.0016536417578617397,
48,0.0016513597287134002,
49,0.0016476183548602074,
50,0.0016439103928433177,
51,0.0016403821777586703,
52,0.0016370295483572293,
53,0.0016336888854677225,
54,0.0016303621710506168,
55,0.0016270595008405515,
56,0.0016237578419985303,
57,0.0016204498186799757,
58,0.0016171564209913804,
59,0.0016138650455347493,
60,0.00161058239920109,
61,0.0016073368096002163,
62,0.0016041014805769755,
63,0.001600851414721724,
64,0.001597612222098644,
65,0.0015943631215345553,
66,0.00159111676012356,
67,0.0015879041733562421,
68,0.001584690614334269,
69,0.0015814879197377796,
70,0.001578302349421501,
71,0.0015751273218445696,
72,0.001571967658663342,
73,0.001568814750292442,
74,0.0015656652385087663,
75,0.0015625047782607464,
76,0.0015593676011969502,
77,0.001556240336030104,
78,0.0015531038405758335,
79,0.0015499849831258708,
80,0.0015468647253414052,
81,0.0015437352488230113,
82,0.0015406325009709389,
83,0.001537539948660446,
84,0.0015344603912357344,
85,0.0015313890882004781,
86,0.0015283200872560528,
87,0.0015252434263896184,
88,0.001522166010090417,
89,0.001519115051726964,
90,0.0015159982264225196,
91,0.0015129227561898773,
92,0.0015098661488088228,
93,0.0015068234729917643,
94,0.0015038537979507765,
95,0.0015008652900691298,
96,0.0014978747400032698,
97,0.0014948822225790356,
98,0.0014919075456965804,
99,0.0014889494889317016,
100,0.001485989739417662,
101,0.0014830469608620401,
102,0.0014800904100212623,
103,0.0014771433428904497,
104,0.0014742056005097582,
105,0.0014712636189240528,
106,0.0014683444242153685,
107,0.0014654202218959457,
108,0.0014625100388165634,
109,0.0014596105413268085,
110,0.0014567170500018982,
111,0.0014538341806439713,
112,0.0014509549045900484,
113,0.001448077638991839,
114,0.0014452016222981018,
115,0.0014423377503157554,
116,0.0014394625592533835,
117,0.001436575195018845,
118,0.0014337050429948433,
119,0.0014308402806231164,
120,0.0014279932749337709,
121,0.001425160666645162,
122,0.0014223187785024226,
123,0.0014194820889835886,
124,0.0014166511749252337,
125,0.001413814406075627,
126,0.0014109836932159874,
127,0.0014081416430694541,
128,0.0014052923580386146,
129,0.00140247409920613,
130,0.00139967815974236,
131,0.0013969019012365317,
132,0.0013941498505699048,
133,0.001391395575441443,
134,0.0013886308386246212,
135,0.0013858591671036065,
136,0.0013830898671494936,
137,0.0013803273220847146,
138,0.0013775761327457527,
139,0.0013748400806310116,
140,0.0013721034640271001,
141,0.0013693570287942073,
142,0.001366613955103773,
143,0.0013638706921668476,
144,0.0013611269902185637,
145,0.0013583998021123064,
146,0.0013556695261958945,
147,0.0013529386026169918,
148,0.0013502229330925038,
149,0.0013475185175431332,
150,0.0013448316786886748,
151,0.001342156958518768,
152,0.001339484467077516,
153,0.0013368097766728818,
154,0.0013341378283388428,
155,0.0013314771969933073,
156,0.0013288200331356575,
157,0.0013261622613237947,
158,0.0013242001679054402,
159,0.001322239773538456,
160,0.0013201780289037266,
161,0.00131802021591891,
162,0.0013158695220787389,
163,0.0013136129799026946,
164,0.0013114713360394925,
165,0.0013094329553461521,
166,0.0013066965488380982,
167,0.0013047448096602408,
168,0.001302786589969698,
169,0.0013008381598195347,
170,0.0012988998929480786,
171,0.0012969943830416523,
172,0.0012950940787825676,
173,0.0012931941457344754,
174,0.001291294609773072,
175,0.0012893557967623335,
176,0.0012874257535123131,
177,0.0012855039657029951,
178,0.0012835928263633914,
179,0.001281731545102023,
180,0.0012798640927616785,
181,0.0012780068095681934,
182,0.0012761686377761822,
183,0.0012742744283795785,
184,0.0012723890102680306,
185,0.0012705115673306774,
186,0.0012692588047109202,
187,0.0012673615194238586,
188,0.0012654773259692955,
189,0.0012642403274342252,
190,0.0012623740449493135,
191,0.0012605192843382841,
192,0.0012586747350889769,
193,0.0012568817343970777,
194,0.0012550925493119533,
195,0.0012533009064215664,
196,0.0012515077787232623,
197,0.0012496952553132739,
198,0.0012478859294555705,
199,0.0012460827895866972,
200,0.0012442879493634739,
201,0.0012424897092908375,
202,0.0012406975700419618,
203,0.0012389105516001273,
204,0.0012371239269310156,
205,0.0012353228486389237,
206,0.0012335227945540952,
207,0.0012317308195872593,
208,0.0012299556446391195,
209,0.0012281821178506739,
210,0.0012264101813576366,
211,0.0012246477084084078,
212,0.001222880207021175,
213,0.0012211365665556208,
214,0.001219397843233768,
215,0.0012176660633434323,
216,0.0012159415411911194,
217,0.00121417171455491,
218,0.0012124201544178807,
219,0.0012106789377422363,
220,0.001208940081266684,
221,0.0012072476149776977,
222,0.001205550955454156,
223,0.0012038509183306088,
224,0.0012021577882506092,
225,0.0012004394072895332,
226,0.001198731289056145,
227,0.0011970236688730346,
228,0.0011953208327849134,
229,0.0011936249210355236,
230,0.0011919310561079005,
231,0.0011902419043587768,
232,0.0011885572765224194,
233,0.0011868755052279346,
234,0.0011851941969805541,
235,0.0011835174934767638,
236,0.0011818477613022437,
237,0.0011801880580291535,
238,0.0011785368187405697,
239,0.0011768876353772696,
240,0.001175243021312371,
241,0.001173573459355952,
242,0.0011719116243672388,
243,0.001170260982676351,
244,0.0011686026126643666,
245,0.0011669652039705781,
246,0.001165327230715023,
247,0.0011636912627136947,
248,0.001162069475438568,
249,0.0011604359664570303,
250,0.0011588050396957753,
251,0.0011571787856373846,
252,0.0011555574335427878,
253,0.0011539422036353668,
254,0.0011523310882159132,
255,0.0011507179321043415,
256,0.0011491044642319092,
257,0.0011474975750466263,
258,0.001145897032286044,
259,0.001144300799841876,
260,0.0011427129958685115,
261,0.0011411084749220707,
262,0.0011395028065334031,
263,0.001137903935776079,
264,0.001136854277998644,
265,0.0011352264894941503,
266,0.001133607079039466,
267,0.0011325778650197787,
268,0.0011309910828549423,
269,0.0011294099109230048,
270,0.0011283765615745876,
271,0.001126756185183919,
272,0.001125146754077366,
273,0.001124131074317374,
274,0.0011225713004471781,
275,0.001121017912128708,
276,0.0011194669064120458,
277,0.0011179481919066133,
278,0.0011164300095182845,
279,0.0011149205443271328,
280,0.0011134216871257262,
281,0.0011118763296011,
282,0.001110341749395381,
283,0.0011088123461553134,
284,0.0011072912557516905,
285,0.0011057681455712478,
286,0.0011042433816064708,
287,0.0011027171494298585,
288,0.0011017148994357695,
289,0.0011001460588635228,
290,0.001098589145638655,
291,0.0010976101276281578,
292,0.001096103078794685,
293,0.001094600786932513,
294,0.0010931082676036857,
295,0.0010916455982572957,
296,0.0010901916692291952,
297,0.0010887396274110732,
298,0.0010872886305730272,
299,0.0010857751565156724,
300,0.0010842685996472752,
