Iteration No,Ibias,
1,0.0021287445589650783,
2,0.0021011642415514377,
3,0.0020847563667862243,
4,0.0020711685860030993,
5,0.0020384218799961392,
6,0.0020099244363891147,
7,0.001976970020907678,
8,0.0019417266391927005,
9,0.0019099939929190601,
10,0.001882102487595232,
11,0.0018610722961344781,
12,0.0018451858145611308,
13,0.0018314746684515459,
14,0.0018210803711611431,
15,0.0018113836425025416,
16,0.001801960370022635,
17,0.0017928344770607775,
18,0.001783979059468622,
19,0.0017753655005407131,
20,0.0017682685516688238,
21,0.0017626281540913359,
22,0.001758375666528722,
23,0.0017554672003098118,
24,0.001752566513681234,
25,0.0017496586736592502,
26,0.0017467476794471022,
27,0.0017438245337492646,
28,0.001740889436338872,
29,0.001737935326084046,
30,0.0017349784871584708,
31,0.0017320671652705283,
32,0.0017292186649793602,
33,0.0017264417826711915,
34,0.0017237342928950149,
35,0.0017210444140860776,
36,0.0017183779424075768,
37,0.0017157415733917302,
38,0.001713120653846417,
39,0.0017105331210969655,
40,0.0017079754352248891,
41,0.0017054404699616233,
42,0.0017029315849720747,
43,0.001700465530936481,
44,0.001698032875919462,
45,0.0016955166340874679,
46,0.00169291040130446,
47,0.0016902240664285989,
48,0.0016874571890343514,
49,0.0016846331649832335,
50,0.0016818643260950047,
51,0.0016792117030846078,
52,0.0016766735389897786,
53,0.0016743520017479616,
54,0.00167214223420353,
55,0.0016699544003921762,
56,0.0016677969599628803,
57,0.0016656607731608511,
58,0.001663541593659521,
59,0.0016614323046462674,
60,0.0016593336218181714,
61,0.0016572519048115347,
62,0.0016558809617607437,
63,0.0016545161605140337,
64,0.0016531439773088664,
65,0.001651765614889781,
66,0.0016496855425080267,
67,0.0016476140997119873,
68,0.0016455546162662603,
69,0.0016435007487511522,
70,0.0016414603579312788,
71,0.0016394225669574248,
72,0.0016373914137061375,
73,0.0016353514169989457,
74,0.0016333136797753566,
75,0.0016312844455935393,
76,0.001629266380127832,
77,0.0016272594419747739,
78,0.0016252604619340285,
79,0.001623262930495961,
80,0.001621253637976374,
81,0.0016192556801049342,
82,0.0016172547897434894,
83,0.0016152549780182556,
84,0.0016132645341914512,
85,0.0016112778251549682,
86,0.0016092956295297208,
87,0.0016073194285748077,
88,0.0016053470018390476,
89,0.0016033773210517462,
90,0.0016014093954572028,
91,0.0015994368679174372,
92,0.0015974695813543646,
93,0.001595503499659306,
94,0.0015935285977852762,
95,0.0015915569535842609,
96,0.001589586357027647,
97,0.0015876196017942253,
98,0.0015856711218636035,
99,0.0015837314916878524,
100,0.001581798182777163,
101,0.0015798685001305805,
102,0.0015779456471061383,
103,0.0015760306283052988,
104,0.0015741205195143012,
105,0.0015722106989428063,
106,0.001570288490189474,
107,0.0015683745167846142,
108,0.001566456748200086,
109,0.0015645419948696528,
110,0.0015626356803504233,
111,0.0015607306639311307,
112,0.0015588335834706998,
113,0.0015569396570337928,
114,0.0015550507668014091,
115,0.0015531644051728632,
116,0.0015512841172922098,
117,0.0015494094514784146,
118,0.0015475264307809572,
119,0.0015456491408538508,
120,0.0015437792531654859,
121,0.0015419190972818617,
122,0.001540075080572692,
123,0.0015382242880456094,
124,0.0015363620523357764,
125,0.0015344883532205388,
126,0.0015325674456313611,
127,0.001530603241380618,
128,0.0015286456588405515,
129,0.0015267040409286986,
130,0.0015248118665651912,
131,0.001522961921709227,
132,0.0015211249345434509,
133,0.0015192868059174364,
134,0.0015174500789184285,
135,0.0015156252067403224,
136,0.0015138018955452206,
137,0.0015119746052086286,
138,0.0015101504445966633,
139,0.0015083277108952826,
140,0.001506496367947955,
141,0.0015046690482648306,
142,0.001502846009703587,
143,0.0015010273903930769,
144,0.0014992188540120942,
145,0.001497410761775031,
146,0.0014956095513055437,
147,0.0014937998023719769,
148,0.0014919844749326327,
149,0.0014901753265191028,
150,0.0014883681303568073,
151,0.0014865704120027496,
152,0.0014847769794158253,
153,0.0014829931001068561,
154,0.0014812007036368322,
155,0.0014794095675507712,
156,0.0014776208164348015,
157,0.0014758233329252367,
158,0.0014740278324967624,
159,0.0014722345992217278,
160,0.001470443670141749,
161,0.0014686493780012295,
162,0.0014668620089241607,
163,0.00146507958669273,
164,0.0014633038350926769,
165,0.0014615351961560679,
166,0.0014597570541047462,
167,0.0014579691613050372,
168,0.0014561839919087858,
169,0.0014543997684918683,
170,0.0014526290976145358,
171,0.0014508682862433187,
172,0.0014491072992822481,
173,0.0014473498618627872,
174,0.0014455929036370756,
175,0.00144384218617442,
176,0.0014420866764444913,
177,0.0014403397451162206,
178,0.0014385929473021712,
179,0.001436843877188412,
180,0.001435103447174798,
181,0.0014333595653185113,
182,0.0014316238360820783,
183,0.0014298865675261999,
184,0.0014281518857394548,
185,0.001426418655439502,
186,0.0014246842403193916,
187,0.0014229522106557185,
188,0.0014212140152823766,
189,0.0014194821792307898,
190,0.0014177578912265593,
191,0.0014160377401069377,
192,0.0014143277413916013,
193,0.0014126223238018396,
194,0.0014109166017423885,
195,0.001409220978948569,
196,0.0014075173367506905,
197,0.0014058137257507838,
198,0.0014041063945634078,
199,0.0014023966591631034,
200,0.0014006974258606764,
201,0.0013990001617758497,
202,0.0013973077860581422,
203,0.0013956123619249653,
204,0.0013939202773091584,
205,0.0013922285999094703,
206,0.0013905428646655846,
207,0.0013888650320662945,
208,0.0013871839669381053,
209,0.001385508275057657,
210,0.0013838363106564561,
211,0.001382160626941491,
212,0.001380489143385187,
213,0.001378814604304216,
214,0.00137713467951691,
215,0.001375460959628588,
216,0.0013737896560868188,
217,0.0013721239475542424,
218,0.0013704646252678842,
219,0.0013688107008625154,
220,0.001367162372338967,
221,0.0013655147456669643,
222,0.0013638709976238513,
223,0.0013622300014316535,
224,0.0013605878296046971,
225,0.0013589473154150382,
226,0.0013573071256661184,
227,0.001355672014078426,
228,0.0013540357543860037,
229,0.001352403450354709,
230,0.0013507675846778497,
231,0.0013491272299557583,
232,0.001347493567817549,
233,0.0013458606489602622,
234,0.0013442265628125824,
235,0.0013425944812600463,
236,0.001340962717883388,
237,0.0013393290050266308,
238,0.0013381519182761542,
239,0.0013369711102030244,
240,0.0013357293153472135,
241,0.0013344289161809474,
242,0.001332620634341573,
243,0.0013312357235197331,
244,0.001329851870753206,
245,0.0013284694778980355,
246,0.001327092103161566,
247,0.0013257439416651784,
248,0.0013243972507689253,
249,0.0013230527053464587,
250,0.0013217625360993864,
251,0.0013200265942736348,
252,0.0013187730285051575,
253,0.001317580950448045,
254,0.0013164020236468316,
255,0.0013152311110698515,
256,0.0013136482389682189,
257,0.001312493000717405,
258,0.0013113334955378187,
259,0.001310170723449808,
260,0.0013090114107668176,
261,0.0013074288351256017,
262,0.0013062634660205648,
263,0.0013050957206270496,
264,0.0013039244976052247,
265,0.0013027537245803252,
266,0.0013011655200206287,
267,0.0013000082482786167,
268,0.0012988489800057658,
269,0.001297695697274602,
270,0.0012965459143607706,
271,0.0012949795380299677,
272,0.001293833842455224,
273,0.0012926860192078468,
274,0.0012915440868657378,
275,0.0012904020965788163,
276,0.0012888455878046785,
277,0.0012877069045755514,
278,0.0012865678423634324,
279,0.0012854314619069498,
280,0.0012842983032288824,
281,0.001282753432586117,
282,0.0012816212493090857,
283,0.0012804890529694332,
284,0.00127935378098243,
285,0.001278217113021815,
286,0.0012766706346729812,
287,0.0012755361864195984,
288,0.0012744088314251168,
289,0.0012732856533637866,
290,0.0012721686749989586,
291,0.001270645225282546,
292,0.001269536801940539,
293,0.0012684323243496941,
294,0.0012673275915054104,
295,0.0012662218873801048,
296,0.0012647089277625847,
297,0.0012635969580050458,
298,0.001262481879928414,
299,0.001261368195784641,
300,0.001260251107314969,
301,0.0012591127926558712,
302,0.001257977968245598,
303,0.0012568444402690068,
304,0.001255716865805485,
305,0.0012546101625291095,
306,0.001253506225735796,
307,0.0012524026009606616,
308,0.0012512946767476822,
309,0.0012501754071967937,
310,0.001249053632094828,
311,0.0012479378947448268,
312,0.0012468267869614105,
313,0.0012457241225626785,
314,0.0012446259004426131,
315,0.001243527776583145,
316,0.0012424314772545636,
317,0.0012413263183955474,
318,0.001240220909076791,
319,0.0012391143678474425,
320,0.0012380122611873711,
321,0.0012369213353328095,
322,0.0012358382434070503,
323,0.0012347610545884115,
324,0.001233682505356452,
325,0.0012325935713299503,
326,0.0012314993382665238,
327,0.0012303997100839188,
328,0.0012293014592709816,
329,0.0012282203186462937,
330,0.0012271443543508994,
331,0.001226074154358034,
332,0.001225005871472298,
333,0.0012239202165727028,
334,0.0012228392994283572,
335,0.0012217587479962113,
336,0.0012206783651200473,
337,0.0012196181281254898,
338,0.0012185555441062053,
339,0.0012174984937024032,
340,0.0012164460442957146,
341,0.0012153708586650422,
342,0.0012143014348226734,
343,0.0012132297917353651,
344,0.0012121569525495018,
345,0.001211111658253531,
346,0.0012100650560848644,
347,0.0012090200290528009,
348,0.0012079725513473721,
349,0.00120690188802679,
350,0.0012058320124054543,
351,0.001204764967150181,
352,0.001203702425801885,
353,0.001202662766798247,
354,0.0012016187493227785,
355,0.0012005735518319637,
356,0.0011995337871181693,
357,0.0011984731829422215,
358,0.001197417854894766,
359,0.0011963647623343733,
360,0.0011953057366763504,
361,0.001194268244325389,
362,0.001193234528070227,
363,0.0011922059863957583,
364,0.0011911869614200116,
365,0.0011901474835822737,
366,0.0011891101025441548,
367,0.0011880702780291406,
368,0.001187024976772831,
369,0.0011860043040125908,
370,0.0011849859582287149,
371,0.001183968894435606,
372,0.0011829592122044245,
373,0.0011819224291228672,
374,0.001180885294523269,
375,0.0011798531994380874,
376,0.001178821508697456,
377,0.0011778205776348236,
378,0.001176822135801505,
379,0.0011758216758202592,
380,0.0011748216552695215,
381,0.0011737905779077593,
382,0.0011727651328049013,
383,0.001171742654649514,
384,0.0011707218122559415,
385,0.0011699196976333592,
386,0.0011691123364503428,
387,0.0011683045885388188,
388,0.0011674957740661716,
389,0.0011661173006245985,
390,0.0011647507674629669,
391,0.001163394841828047,
392,0.0011620515258943965,
393,0.0011607115992157704,
394,0.0011597379842732106,
395,0.001158762873019405,
396,0.001157789103055962,
397,0.0011568167907724134,
398,0.0011558158149901465,
399,0.0011548204388719513,
400,0.0011538251086197875,
