Iteration No,Ibias,
1,0.0019471226802970241,
2,0.0018939017368212016,
3,0.0018681349976289391,
4,0.0018601818397003117,
5,0.001839024483908217,
6,0.0018401021492540615,
7,0.0018358586019426857,
8,0.0018183055538327803,
9,0.0017877386115930744,
10,0.0017579564026577528,
11,0.0017360630352993805,
12,0.0017188713538638105,
13,0.001704824116588977,
14,0.0016911445236122544,
15,0.0016781855009294247,
16,0.0016663975284300523,
17,0.0016548016168036644,
18,0.001645984664645831,
19,0.0016359990533866434,
20,0.001628133957753884,
21,0.001620104312153654,
22,0.0016114395817443997,
23,0.0016048856137987353,
24,0.0015987950376759256,
25,0.0015931460864954494,
26,0.0015886885790126852,
27,0.001582606039641162,
28,0.0015766029840442288,
29,0.0015702560023075998,
30,0.0015640081637793859,
31,0.0015584468117515265,
32,0.0015529464348314078,
33,0.0015473973449605114,
34,0.0015420185653799,
35,0.0015354592682573448,
36,0.0015291935886131733,
37,0.0015225804234563225,
38,0.0015161909932685225,
39,0.0015103502030925598,
40,0.0015046914333100771,
41,0.001498588121335055,
42,0.0014927433811899927,
43,0.0014860850677912724,
44,0.0014797106115183234,
45,0.0014733836527174103,
46,0.001467272832861891,
47,0.0014616804223681226,
48,0.0014562483250201573,
49,0.0014511273683030397,
50,0.001446129244430953,
51,0.0014400297537537484,
52,0.0014347661814906971,
53,0.0014273238432780191,
54,0.001420697203719119,
55,0.0014132270835976878,
56,0.0014059803503887406,
57,0.0013992161967561231,
58,0.0013927117731505447,
59,0.0013860691146687306,
60,0.0013799106174021626,
61,0.0013734316784759445,
62,0.0013674240585606948,
63,0.0013613506348163751,
64,0.001355476145258369,
65,0.0013495184069539303,
66,0.0013437327269487705,
67,0.0013379621429175145,
68,0.0013322837576766554,
69,0.0013265966091045942,
70,0.001321146197196489,
71,0.0013157448316499874,
72,0.001310577004348043,
73,0.0013055073362100986,
74,0.0013005812788735793,
75,0.001295818928415188,
76,0.001291186650975449,
77,0.0012865752538720335,
78,0.0012820480826965643,
79,0.0012775211940333664,
80,0.0012730856970485328,
81,0.001268789680345033,
82,0.0012646032885126836,
83,0.0012605158610777736,
84,0.0012565492171200485,
85,0.0012526413264177462,
86,0.0012489261615309974,
87,0.0012451905507895023,
88,0.0012415593761077128,
89,0.001237915029052586,
90,0.0012343769253778608,
91,0.001230951001708005,
92,0.0012277020562956164,
93,0.0012245571088017031,
94,0.0012214416034991387,
95,0.0012182850128102246,
96,0.0012151596629723584,
97,0.0012121113486951744,
98,0.001209160988923234,
99,0.0012062812010392827,
100,0.0012034495481118045,
101,0.0012002381106854501,
102,0.0011976355836642763,
103,0.0011936865460539594,
104,0.0011908903812449302,
105,0.0011882205296577257,
106,0.0011856110879200975,
107,0.0011831021095559575,
108,0.0011807570896161508,
109,0.001178471482674663,
110,0.0011762910779939437,
111,0.0011742464769470002,
112,0.0011721679169383898,
113,0.0011700772498117215,
114,0.001168025280088482,
115,0.0011660367909564254,
116,0.0011640773444425712,
117,0.001162096923466435,
118,0.0011601672881042006,
119,0.0011583597873827177,
120,0.0011565420897305249,
121,0.0011546549172657297,
122,0.001152920234748462,
123,0.0011513295914342865,
124,0.0011497684776594706,
125,0.0011482145904973594,
126,0.001146719207858803,
127,0.0011452748809464997,
128,0.001143826260414134,
129,0.0011422866074940947,
130,0.0011408842065900432,
131,0.0011399302634114525,
132,0.0011388562203020266,
133,0.0011377688438545866,
134,0.001136687957309515,
135,0.0011356997950772386,
136,0.0011347278111769191,
137,0.0011337520943394146,
138,0.0011328695929297638,
139,0.0011318016177720865,
140,0.0011308292969053949,
141,0.0011300018520861307,
142,0.0011291152680645922,
143,0.0011282729836364345,
144,0.0011275062529732972,
145,0.0011266980776876187,
146,0.0011260331305994226,
147,0.0011251044738408939,
148,0.00112437460887673,
149,0.0011237219663626655,
150,0.0011231300173841397,
151,0.0011223593228029938,
152,0.0011224387583310827,
153,0.0011209727727588283,
154,0.0011204711641502922,
155,0.0011209363690053281,
156,0.0011206359871824335,
157,0.0011197728211528148,
158,0.0011187760758724938,
159,0.0011190133764702591,
160,0.0011187373852407129,
161,0.0011178205026434744,
162,0.0011166953688292601,
163,0.001117000683302761,
164,0.001116617902696931,
165,0.0011156101848436527,
166,0.001114623043465738,
167,0.0011135507118366637,
168,0.001112609101631518,
169,0.0011114015465385758,
170,0.0011101864713970373,
171,0.0011091172256461209,
172,0.0011076605876499074,
173,0.00110659713978873,
174,0.0011056042800678268,
175,0.0011039867623856524,
176,0.0011025460758152844,
177,0.0011011009076530693,
178,0.00109964215096439,
179,0.0010992141802686844,
180,0.001098170961306661,
181,0.001098226652571788,
182,0.0010984253502366484,
183,0.0010970887859611683,
184,0.0010971319703363773,
185,0.001095785855973216,
186,0.0010944784308016898,
187,0.0010931683297175697,
188,0.0010918795731003023,
189,0.0010906635237065976,
190,0.0010893949283742503,
191,0.001088901300240528,
192,0.001087891574557564,
193,0.0010873043016093216,
194,0.0010867412182608523,
195,0.0010876111825896696,
196,0.001087399871584751,
197,0.0010882700736489428,
198,0.0010893046854317957,
199,0.0010879932892908558,
200,0.001088453819557744,
201,0.0010869336325880262,
202,0.0010858092220631076,
203,0.0010858443733037812,
204,0.0010853211200784843,
205,0.0010856427281024255,
206,0.001085707547444244,
207,0.0010880748079385195,
208,0.0010884235947428238,
209,0.0010904097534010818,
210,0.0010935695654197286,
211,0.0010893431148217456,
212,0.001089821917396669,
213,0.0010905109411232434,
214,0.0010913238869564737,
215,0.0010914833460994725,
216,0.0010914281435329383,
217,0.0010925240779359996,
218,0.001092979222673417,
219,0.001092304460566089,
220,0.0010913082174703642,
221,0.0010927713875711247,
222,0.0010925156809415636,
223,0.0010907144534266673,
224,0.0010887954215981288,
225,0.0010859940844267161,
226,0.0010837980036049288,
227,0.001081654093791583,
228,0.0010795264793545087,
229,0.0010793917956595518,
230,0.0010783037096070186,
231,0.0010763428663317811,
232,0.0010745552918013988,
233,0.0010715226771535768,
234,0.0010691397917096724,
235,0.0010675325279377122,
236,0.0010659742452308902,
237,0.0010644176451579514,
238,0.0010629004762228137,
239,0.0010623544740918202,
240,0.0010616637320066272,
241,0.0010606609755689,
242,0.0010596619413183782,
243,0.0010578559155035201,
244,0.0010560819262591336,
245,0.0010546553209110712,
246,0.0010530244221961024,
247,0.0010518266194238686,
248,0.0010506110382945398,
249,0.0010486497140763415,
250,0.0010473292645104438,
251,0.00104586922963147,
252,0.0010448917422476445,
253,0.0010469315296152714,
254,0.0010472394952153819,
255,0.001047667486815599,
256,0.0010483479925934038,
257,0.0010447591796304472,
258,0.0010449902868736628,
259,0.0010449023378461123,
260,0.0010447582897034544,
261,0.0010454558436200105,
262,0.001045006270542958,
263,0.0010441007319376512,
264,0.0010430704653038479,
265,0.0010421908076047538,
266,0.0010412398897204223,
267,0.0010401933718724359,
268,0.0010392233894651686,
269,0.0010386106281949734,
270,0.001037852776216409,
271,0.0010373857719586986,
272,0.0010368719984455278,
273,0.0010367589911181002,
274,0.0010363621200854085,
275,0.0010360509012707034,
276,0.0010356994188721654,
277,0.0010358875128690216,
278,0.0010357785088548628,
279,0.0010356148988650042,
280,0.0010354446761950485,
281,0.0010354179700670586,
282,0.0010350532433261903,
283,0.0010346216431829339,
284,0.0010342079093476717,
285,0.0010343517038243454,
286,0.0010342685778834703,
287,0.00103408162724494,
288,0.001033964046116992,
289,0.001034042318685047,
290,0.0010337059198470891,
291,0.0010333751970005114,
292,0.0010331490633976952,
293,0.0010323240275623316,
294,0.001032217781682687,
295,0.0010315045710423292,
296,0.0010307704847916878,
297,0.0010299889569982512,
298,0.0010293682160070167,
299,0.0010285776268573019,
300,0.0010278552709195566,
301,0.0010273282420259176,
302,0.0010270522695596147,
303,0.0010235959242952965,
304,0.001020918689553921,
305,0.0010181513785740453,
306,0.0010156840957810948,
307,0.0010142399218268441,
308,0.0010127206817509414,
309,0.0010094451994280868,
310,0.0010076302636901715,
311,0.001005659682507499,
312,0.0010037260081417804,
313,0.0010015368531622578,
314,0.0009993953823518695,
315,0.0009972915351947338,
316,0.0009952183812600441,
317,0.0009931997642747558,
318,0.0009911750619235433,
319,0.0009891259152157033,
320,0.0009870751657362889,
321,0.0009854583003521293,
322,0.0009835748088450117,
323,0.0009824455643521808,
324,0.0009812753296339401,
325,0.0009790320031937327,
326,0.0009776740073487093,
327,0.0009756800116720227,
328,0.0009736924552006043,
329,0.0009728905450423011,
330,0.0009712347464897396,
331,0.0009702134104852577,
332,0.0009692178579423176,
333,0.0009661016113629392,
334,0.0009648578961761045,
335,0.0009654739867289628,
336,0.0009659650037905838,
337,0.0009706968956542937,
338,0.0009712734042575788,
339,0.0009720846705663183,
