Iteration No,alpha,fixed_alpha,Rd,W2,W1,Ibias,Alo,Rbias2,Rbias3,
1,0.1,0.075,1.6684280382693748,1.3278487604320752,1.548908536617078,0.7128578210897716,1.5943989052102465,1.3356759921435972,1.340472781290778,
2,0.1,0.075,1.205661295808936,1.2439728449875793,1.8164551594812255,0.7376099538732722,1.8391308250368692,1.4405533047411494,1.3631423163604786,
3,0.1,0.075,1.5877159885465486,1.417135709190532,1.6171526025013963,0.6317011971513676,1.5413462830381583,1.1809131884707,1.4999241588588932,
4,0.1,0.075,1.2369587923147098,1.2473408940925912,1.4665149019836485,0.7287452793568042,1.893262983629768,1.6827731461285913,1.477340997258193,
5,0.1,0.075,1.4680032416561182,1.3565482467536605,1.5785353830620834,0.7408748233762046,1.6115935587384334,1.4513321213706707,1.4791773311779162,
6,0.1,0.075,1.5922541035195559,1.1807594786426325,1.3946247453647198,0.5951632611408469,1.9683494053663093,1.1632832374174378,1.4740458882723826,
7,0.1,0.075,1.2170924625617452,1.2463092180057471,1.378132157690398,0.7705496821388013,1.5321305225137947,2.6831121586793447,1.3562495296266757,
8,0.1,0.075,1.2576120146667047,1.3055835838593077,1.6118881351242462,0.7321531129697357,1.6873211543473228,1.692025565793767,1.4992122439489477,
9,0.1,0.075,1.3865742757406627,1.241636635364535,1.536318813638566,0.7663460120861801,2.053486351851193,1.4490808683279832,1.5245146781703491,
10,0.1,0.075,1.3708430961659037,1.1881864701857927,1.6169701089220347,0.7784761066841578,2.0723040597743467,1.3669434373502363,1.5431293526621286,
11,0.1,0.075,1.4583699056040833,1.460764977951158,2.190808615501762,0.7437480377840735,1.5331291124501214,1.2588382939914116,1.234061441355228,
12,0.1,0.075,1.632455528156533,1.3924048350035338,1.641977747721632,0.7419612504828376,1.5696194288203085,1.2009860342346903,1.5004695044158927,
13,0.1,0.075,1.6027071359242513,1.413345270394062,1.7141952503943612,0.782312704819742,1.5791928759319687,1.1437866166496675,1.5595971511867852,
14,0.1,0.075,1.7200988922081912,1.3095874478237906,1.6088967243414756,0.7265477322584075,1.5819591205685475,1.2019573626072615,1.476064678961136,
15,0.1,0.075,1.615118973870716,1.3974215166108575,1.6819227551811506,0.7660514742887903,1.5718724909264319,1.1471774444124636,1.557873989108163,
16,0.1,0.075,1.551419580729744,1.814297453495707,1.5609241205921605,0.8051303302963059,1.5228092350113431,1.134346033206268,1.477421352008908,
17,0.1,0.075,1.6235503050360158,1.438521191282127,1.6586483902899063,0.7666602651804222,1.586390792635228,1.140878615519041,1.5315808825082455,
18,0.1,0.075,1.627640135213063,1.375145661913114,1.6648580461463849,0.7556681150529255,1.5721006860318,1.1489896997453173,1.5640895395188186,
19,0.1,0.075,1.6283083100334925,1.3829863538329017,1.6394748978630682,0.7621312655876064,1.5764832427323816,1.16402574261794,1.5693385109249745,
20,0.1,0.075,1.6330045080264137,1.3767570035516818,1.65001718239206,0.7576536536481876,1.567777055929241,1.1603157487561921,1.5646886018667054,
21,0.075,0.075,1.6933239746520288,1.3343054232654186,1.5045349495853284,0.7628336111271583,1.5748106389074683,1.3552380704498856,1.520539104996243,
22,0.075,0.075,1.769348689519741,1.3360677843304105,1.449723122385281,0.7390890088904126,1.6780037923471252,1.2538344477189678,1.5273644495588332,
23,0.075,0.075,1.8701046012373925,1.2917019113755193,1.3681883850133285,0.7315654145385319,1.8134257666685372,1.289019158065909,1.4188116547882925,
24,0.075,0.075,1.8094436829555507,1.2656274009260895,1.3160458157478556,0.7106693526801028,1.8262680461588,1.3497264226487318,1.4485190501943632,
25,0.075,0.075,1.8029503699577925,1.2569489148254365,1.297463661043403,0.6776368674199293,1.788373554653002,1.3479071665807358,1.4584803731821687,
26,0.075,0.075,1.8690167595839442,1.229806417774829,1.2709375264153804,0.6966474875096526,1.8231463685992637,1.4679146795548557,1.4005402099160174,
27,0.075,0.075,1.7934775284386075,1.2567111366797903,1.2960685032112185,0.6953957718111371,1.8160024333530107,1.3587420687704033,1.4560654558403912,
28,0.075,0.075,1.8150925492982366,1.2527037546570812,1.2837920807303633,0.667642201141928,1.7945417964565429,1.3177156553057476,1.4672102314181268,
29,0.075,0.075,1.7961882988220315,1.2465618410036245,1.294889138959356,0.6497900748541685,1.7873286059243476,1.3258083191460468,1.437801554439489,
30,0.075,0.075,1.819296513531863,1.2099822335774146,1.3086882141980374,0.6771377969323233,1.7772169312611166,1.51198765666432,1.377797113580024,
31,0.075,0.075,1.7836360727478398,1.2380407872894734,1.3446544951560346,0.672311247059717,1.7924406018381183,1.3193862235801246,1.4460439154678753,
32,0.075,0.075,1.7634672825939315,1.2169171887404253,1.333214947554073,0.6388965322993999,1.7897179787407753,1.3200165515609252,1.4303002685446669,
33,0.075,0.075,1.7863186079900335,1.230763725058798,1.3309273335410163,0.6283905483122348,1.7503123306375907,1.3063645554335659,1.4238197096961196,
34,0.075,0.075,1.8068032253714104,1.2409253822430681,1.2185224874705902,0.6447539931924544,1.7314196705680067,1.5650569016076377,1.3734660103858363,
35,0.075,0.075,1.7870012240323723,1.251553571242985,1.283123662817722,0.6386642741160987,1.8025374215483612,1.2944516908333692,1.4343222594196026,
36,0.075,0.075,1.8287329727684527,1.247751757416265,1.2541947098550885,0.6075089906431146,1.7843296768071735,1.279030775676689,1.4000567675799926,
37,0.075,0.075,1.7623516526786696,1.2361728000275292,1.2758273755783345,0.6576676281833586,1.8244209247095171,1.3233997687247334,1.453776984865094,
38,0.075,0.075,1.781772538991824,1.2099280708805848,1.2495059300233837,0.632819988240138,1.816408095917744,1.3656653956063676,1.4198971111495902,
39,0.075,0.075,1.8217753293899503,1.261616989125377,1.2507705270041507,0.6036567333365149,1.7776948138137372,1.2466911060256398,1.4217967005327683,
