Iteration No,Rd,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,Ibias,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,W1,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,W2,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,Alo,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,Rbias2,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,Rbias3,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,
1,Rd,-0.0008404904737230504,0.007606569531832263,0.05017353167035139,-0.016264069706509388,0.011502607619007225,-0.00044444476100062076,-0.0007744995312413373,-8.606450165877434e-05,0.0,-0.0020240922306641496,0.0,-0.0009190770466671369,0.0008774829110203399,0.0,Ibias,0.008158763022081768,0.0005171055951340279,0.051407584127173354,-0.014324061695062248,0.012892497091005031,0.008924507780988453,0.00388330667843164,0.00308154004885148,0.0018491856180494824,-0.004712158772213667,0.0,0.005750052819535883,0.011539875260929429,0.0,W1,-8.590722881051801e-05,0.0051023064022931875,0.04807188908211245,-0.018175881765828798,0.008646061305085814,-5.056983658827304e-05,0.00429757899961408,-0.003261606489739578,-0.001840768456622784,0.0001396147533546827,0.0,-0.0002619575039867674,0.0004943153732082156,0.0,W2,0.001087709395504059,0.0018680838658031724,0.05503380277141455,-0.016738216482196255,0.00810707701362524,0.0005754989853980559,0.0010012684056692068,0.00011157769385005153,2.1582465197276805e-07,0.0026230845595734274,0.0,0.003345865060724518,-0.001128053031167115,0.0,Alo,0.0,0.004431843265219889,0.05622894796898679,-0.015981214811496836,0.007105382843576231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.004149130640388525,-0.001755166026642927,0.05143812990599573,-0.01769275551374196,0.011097610739991569,-0.002238605583052459,-0.003830805713340299,-0.0004241993421678708,-4.316493039455361e-07,-0.009975699312284812,0.0,-0.0027555189994524286,0.004397164365224089,0.0,Rbias3,0.004160710611670291,0.0016880094441569457,0.054570819270965236,-0.016479207351112513,0.010394291940188934,0.002138890412315132,0.003823084983179902,0.0004274877091614202,4.316493039455361e-07,0.010047115153862512,0.0,0.0025312285875421967,-0.004254817137436181,0.0,
2,Rd,-0.0007288875217375242,0.009266776096153088,0.010645090456094302,-0.006925905362128541,0.00516130961496464,-0.00038889757260608063,-0.0006575513392768927,-7.783651309696131e-05,0.0,-0.0017398152920672606,0.0,-0.0007841035059455399,0.0006588617538501174,0.0,Ibias,0.008274571396174631,0.0012696221712284173,0.01156103800720265,-0.00527789259743037,0.0065373483305832085,0.008964836928516838,0.004075398304108481,0.0030718719635947143,0.0018424568514214647,-0.004347695205494213,0.0,0.005899870303498321,0.010901109690202025,0.0,W1,-0.00010188146722789961,0.0057246599677997214,0.007786366142384424,-0.008611589400540519,0.002395755375167829,-5.4595236154376546e-05,0.004232972432085716,-0.00324970282928339,-0.0018340200993719805,4.7918641518813594e-05,0.0,-5.995875694077685e-05,0.0007650345472774821,0.0,W2,0.0010696150732928628,0.002145842016886888,0.014995108345525969,-0.006853079132448356,0.0018251582386335351,0.0005698845198573231,0.0009639963730467065,0.00011431172580358016,2.1632697563395825e-07,0.0025544321978867505,0.0,0.003324855831310262,-0.0009594562266020238,0.0,Alo,0.0,0.005103316253323821,0.01672541163395683,-0.006462176153446556,0.0007464414884228523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.004064593411552887,-0.0022107745298355318,0.011030016031141022,-0.007847986375304131,0.0047169334826452055,-0.002216716163854582,-0.003673675890631601,-0.0004331573546357961,-4.326539512679165e-07,-0.009685709002376957,0.0,-0.0027331200038830327,0.003728489070475651,0.0,Rbias3,0.004045788843221494,0.002126488029297758,0.014339430141487551,-0.007192403314030068,0.004177207219848208,0.002091072332704901,0.003640695259194546,0.0004330437246895713,4.326539512679165e-07,0.009676493879007863,0.0,0.0027077802911282707,-0.003582567376231987,0.0,
3,Rd,-0.0006984085995950062,0.009477235741155712,-0.00028397132428373566,-0.0007983295480644507,0.0013457909072771299,-0.0003741687370924193,-0.0006208032171238409,-7.692353548356714e-05,0.0,-0.0016496590843467808,0.0,-0.0007497730949844189,0.0005520365115808655,0.0,Ibias,0.008308634329824854,0.0015627715890177488,0.0005873401458946768,0.001030637731982025,0.0026273089086860544,0.008971632806564024,0.0042196657840485085,0.0030454153802132737,0.0018259781069751623,-0.004175048415202035,0.0,0.005950034194142379,0.010475320317651048,0.0,W1,-8.540865900979822e-05,0.005677326244551889,-0.003072240553453918,-0.002231330058146387,-0.0013592675902577515,-4.5910274489872285e-05,0.004158644696311931,-0.0032241393620597307,-0.001817709855299038,3.631512239094525e-05,0.0,-4.525429110243617e-05,0.0009381112919198657,0.0,W2,0.0010508978478160297,0.0020977668398051677,0.0038026134520315557,-0.0007326381120477462,-0.0019129651061874562,0.0005624008625011346,0.0009325864352194116,0.00011590118386590879,2.175855704275003e-07,0.0024825255798364195,0.0,0.003295598495240475,-0.0008239988994347859,0.0,Alo,0.0,0.004997614358254689,0.005505844097592508,-0.00014801563965678342,-0.0029729282850467814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.003995925521364117,-0.0021883396440866383,0.00017809091717247138,-0.0015097856836334969,0.0009016441045968593,-0.0021937459493747203,-0.0035567234761478966,-0.0004396449457223929,-4.351711408550006e-07,-0.009424071925374217,0.0,-0.0027025862646348755,0.003204793378192525,0.0,Rbias3,0.003979072307713432,0.002116730086541833,0.0030451155517076276,-0.000660155594832278,0.0004076227433957341,0.002062136495837184,0.0035267886029187287,0.00043930102529567236,4.351711408550006e-07,0.009413355987619549,0.0,0.0026786919989327035,-0.0030800480346306123,0.0,
4,Rd,-0.000710232554680395,0.008770203872081623,-0.006155479424659676,0.003023160826265951,-0.000737246756617531,-0.00038225064874933853,-0.0006241891771259532,-8.016033926648556e-05,0.0,-0.0016586638806554497,0.0,-0.0007643144849317795,0.0004938973940367409,0.0,Ibias,0.008297964724639688,0.0015892388888627525,-0.005275352537700397,0.004829563960056964,0.00039591287641518684,0.00896173955578938,0.004341456628707887,0.003008103861776674,0.0018034312571793326,-0.004107889526572435,0.0,0.005953284838979964,0.010173709437899994,0.0,W1,-6.979329172049581e-05,0.0052033295992535075,-0.008668182172518525,0.001422605281160588,-0.0034035758842851727,-3.768668367955547e-05,0.004059155461847985,-0.0031910785492326142,-0.0017955349393420277,2.6235456811719337e-05,0.0,-2.9216363038934367e-05,0.0010637875362573142,0.0,W2,0.001034313700251577,0.0018563013499847056,-0.0021195955938628913,0.0030726936489633805,-0.003910484310390804,0.0005560708632712065,0.0009085294374866326,0.00011675527675760909,0.0,0.0024171600875915323,0.0,0.0032617724809995336,-0.0007138880796555781,0.0,Alo,0.0,0.004440992634460216,-0.00045009989042389036,0.003449605676351206,-0.004881382354774426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.003947611553421306,-0.0019253267115550141,-0.005177567905942773,0.0019227566465491695,-0.0011608958414297413,-0.002175060029503314,-0.003475521588789109,-0.0004449479701309927,-4.3868432430824664e-07,-0.009208062330781353,0.0,-0.00267816661190094,0.002786881499460005,0.0,Rbias3,0.003931593420895283,0.001850363334585627,-0.003031642755335743,0.0031506881691416794,-0.0016808024767799596,0.002043541194621731,0.003448107109503477,0.0004444832725121402,4.3868432430824664e-07,0.009195819117602498,0.0,0.0026550820781419304,-0.00267782913235806,0.0,
5,Rd,-0.0007466341137978249,0.007735405344558833,-0.008768830873030917,0.005321365619927522,-0.001954702205085777,-0.0004027176551113742,-0.0006515781014134998,-8.580301842759367e-05,0.0,-0.001725116175433395,0.0,-0.0008112477831354486,0.00046049172459507816,0.0,Ibias,0.008260385098545662,0.0013912873078604795,-0.007508895212804983,0.007137016173116965,-0.0009785786205461504,0.008940178818888868,0.004438986178024235,0.002966804367939336,0.0017801348717072737,-0.004103755056473906,0.0,0.005920541876482352,0.00995009624288101,0.0,W1,-5.393934662422662e-05,0.004635810958257922,-0.0104829864216826,0.003814666293858989,-0.004585864627414818,-2.909367090154227e-05,0.0039553792606133046,-0.003155971736862892,-0.0017726134866398184,1.7228190833241453e-05,0.0,-1.4244912785560428e-05,0.001157703420088949,0.0,W2,0.0010194536511969104,0.0015984161844135964,-0.004903616492331093,0.005225391428053599,-0.005042477447388263,0.0005497172554562674,0.0008886359879034326,0.00011727198260361109,0.0,0.002356242232957313,0.0,0.0032325268338544754,-0.0006233957905900784,0.0,Alo,0.0,0.0037875599505418096,-0.0037334831258153253,0.005918793639635996,-0.005911858801208327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.0039054925868885065,-0.0015496083972225793,-0.007090870745143229,0.003998267508425017,-0.0023440256336923794,-0.002157525384227799,-0.003412176785146382,-0.0004483443435421215,-4.424344157471061e-07,-0.009012640897887357,0.0,-0.002647773164008832,0.002444114332536536,0.0,Rbias3,0.003890446348093258,0.001488567947928906,-0.00562731567697419,0.005637537108218735,-0.0029228147353355864,0.0020289007339261665,0.0033865727676110078,0.0004478728983858468,4.424344157471061e-07,0.00899943261824865,0.0,0.0026249813035520097,-0.0023471687063061244,0.0,
6,Rd,-0.0007976086899761433,0.006563844798662225,-0.010200936877295107,0.007788975790112583,-0.002464755193839845,-0.0004303546517010991,-0.0006920388535894105,-9.294020464074439e-05,-2.231277241170179e-07,-0.001822573337285013,0.0,-0.0008845096611223674,0.0004377700500161887,0.0,Ibias,0.00820686280372513,0.001021437729101454,-0.008867228357108679,0.009443401217223816,-0.0016447377343775011,0.008912971207983494,0.004519035139290418,0.0029232505292328295,0.001757130827370981,-0.004137411809593883,0.0,0.0058654375310235665,0.009774671762910782,0.0,W1,-3.7339653561080224e-05,0.004112741328890725,-0.011298883392691726,0.005469059678105082,-0.005037366780912874,-1.9734075739397157e-05,0.0038527067075061834,-0.0031197765990201784,-0.001749990740199484,1.135559711705236e-05,0.0,-5.955114550035247e-06,0.0012292205862213814,0.0,W2,0.0010050824041234177,0.0013339839609841384,-0.005373738988741947,0.007018001168136947,-0.00543970028658331,0.00054420508865919,0.0008713690456805547,0.00011722187972688704,0.0,0.0022989406363450285,0.0,0.0032049025305384616,-0.0005468562508093382,0.0,Alo,0.0,0.003095541098925492,-0.004600735060982061,0.007869511333783441,-0.006220733879633031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.0038684442587756528,-0.0011131197545600456,-0.007127442392774309,0.005177006090054623,-0.0027691787402621955,-0.002140388214809897,-0.003361209143997325,-0.00045046693780815655,-4.462554482340358e-07,-0.008834086777202044,0.0,-0.002608690473813438,0.0021551924976758925,0.0,Rbias3,0.0038538452964810145,0.0010375246691510284,-0.006952370617276918,0.007769029618491323,-0.003458579733075365,0.0020159117370692563,0.0033369984967972564,0.00044998848115596345,2.231277241170179e-07,0.008820460060661676,0.0,0.002584519714757105,-0.0020680331714144277,0.0,
7,Rd,-0.0008536567090034863,0.005156499051961626,-0.015099708346017735,0.015918719226752226,-0.002597569584870155,-0.0004630235134765283,-0.000738345988514265,-0.00010062567564263893,-2.2502052750409159e-07,-0.0019326996902386151,0.0,-0.0009929395178559367,0.0004198673249569075,0.0,Ibias,0.008159137595807473,0.00035911042521280306,-0.013606638778217061,0.016171231617429886,-0.0019027809718745211,0.00888689448024849,0.004597919652981479,0.0028806375565124135,0.0017351332875340855,-0.004162824456678277,0.0,0.0056909697973430914,0.009630963905160272,0.0,W1,0.00018205422662751777,0.003669002785437603,-0.014901583033221026,0.0076371996195130154,-0.005015348787778854,8.719273955078074e-05,0.003928416628466699,-0.003059554620320903,-0.0017283826717092127,0.00046247346128996643,0.0,-0.0013908732940958472,0.0011847880703979468,0.0,W2,0.0011994487309211278,0.0010793938554154712,-0.008919014999026639,0.011564036598265067,-0.005373041367648711,0.0006389123156737839,0.001035972216560359,0.00014141002668690094,0.0,0.0027145671254035788,0.0,0.0017509086154557489,-0.0005832453015838417,0.0,Alo,0.0,0.002255128842061502,-0.008864292717680793,0.013931929358868764,-0.006144642013438434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.0038381249302726294,-0.0004779055452412795,-0.008930174775206514,0.0047800526430262025,-0.0026499279942631634,-0.002126450518871986,-0.0033225569483141203,-0.00045178379341566355,-4.5004105500818317e-07,-0.008680531106550926,0.0,-0.0025553894531356964,0.0019161454144111091,0.0,Rbias3,0.0038245263676130073,0.0003993186730839435,-0.0115892235183777,0.013830001404659835,-0.0035864518090054504,0.0020046813481199794,0.0032998866066949045,0.00045105550143260395,2.2502052750409159e-07,0.00866532186969961,0.0,0.002528860534719559,-0.0018367842103900161,0.0,
8,Rd,-0.0009168131497985204,0.0030608638842982093,-0.031729442012860945,0.09777600465260172,-0.0026589890866352017,-0.0004970378926188422,-0.0007909707891330943,-0.00010870853886491955,-2.2684913807053822e-07,-0.0020557713399708393,0.0,-0.0010802787227948583,0.0004061616399308649,0.0,Ibias,0.008069714065292968,-0.0009294565973069499,-0.027847488220732745,0.08448888720367585,-0.0020151625280375386,0.008841611088341696,0.004634303520669981,0.002834547450538448,0.0017145257854878906,-0.004281830006195313,0.0,0.0057748652882909255,0.009532129374296249,0.0,W1,-4.395867664551955e-06,0.0032938027716507613,-0.025269654351807384,0.03351256181899121,-0.004676418178003547,-2.2355527404017913e-06,0.0036583410986641,-0.003047532470058731,-0.001708400858760112,2.80077839225586e-06,0.0,-3.0612432321422453e-06,0.0013206935346315256,0.0,W2,0.0009887954828063778,0.0007036949222320193,-0.021060004627146536,0.04183766986810141,-0.005010160396152147,0.0005365326576996616,0.0008524997348588124,0.00011744954255604979,0.0,0.0022193367980828417,0.0,0.0030983182890234884,-0.00043374513640413406,0.0,Alo,0.0,0.0008917015625197481,-0.02342251951757269,0.07257984609558485,-0.005958558597230885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.003812041490396952,0.0006260362329513059,-0.012845733320262474,0.010369473939905284,-0.0020312385282876474,-0.0021133425239390326,-0.00329220339202605,-0.000451946824658165,-4.5369827614107645e-07,-0.008543494407965885,0.0,-0.00251123986473388,0.001714774030758237,0.0,Rbias3,0.0037977549204870095,-0.0007270754365499873,-0.02598712664948441,0.061158415235952224,-0.003550024763030217,0.001994858228697091,0.0032697372309221087,0.0004513312610177448,2.2684913807053822e-07,0.008526689737611884,0.0,0.0024874301951508925,-0.001641324952939639,0.0,
9,Rd,-0.0009528917229627298,0.0008745009255982722,-0.020871940904030745,-0.022939927219095237,-0.002250507400623547,-0.0005178049225592456,-0.0008215883632348211,-0.00011347572268667299,0.0,-0.0021207597385533156,0.0,-0.0012663387975936596,0.00038495917813269326,0.0,Ibias,0.008010468141544021,-0.0023544441724788734,-0.018286174422901997,-0.028123699800356103,-0.0016373231514009055,0.00881158577386605,0.004689669160151642,0.0027925763657908925,0.0016955569822378264,-0.004343839285215051,0.0,0.005720891529421027,0.009450287396317985,0.0,W1,3.0341646944510797e-05,0.0029987971483794095,-0.022488335369171962,-0.022463840009853478,-0.0038567491469476754,1.4836817265219402e-05,0.0035838524214969643,-0.0030096657846602716,-0.0016893838378849683,4.3052596854361304e-05,0.0,-0.00014496468041511778,0.0013359787589750504,0.0,W2,0.001175943830231068,0.0002817966111824746,-0.01669106880439641,-0.022811916266858866,-0.004164608313172361,0.0006275973703225127,0.001012724518133799,0.00014019057929295215,2.2863497603648367e-07,0.0026172624139646915,0.0,0.0017002238039404796,-0.0004690003074805517,0.0,Alo,0.0,-0.0005539207921336799,-0.013198725882686856,-0.010696588285113162,-0.005323435096726156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.003609015897382981,0.00185990563594355,-0.014151234561131027,-0.017328610203057437,-0.000910683777359949,-0.002014097943765502,-0.003114429947807013,-0.0004295599139332035,-2.2863497603648367e-07,-0.008028470626387427,0.0,-0.0038447593081788627,0.0014796107646736219,0.0,Rbias3,0.0038178538997762678,-0.001936946131637727,-0.01733309952017349,-0.02259851020478362,-0.0030181834373551497,0.0020066795351327636,0.0032849669730588174,0.00045527608431122186,4.5726995207296734e-07,0.008504844814957687,0.0,0.0022558656880373174,-0.001502049957900073,0.0,
10,Rd,-0.0009725613428079977,-9.530343614905973e-05,-0.018403153643598253,0.0012031743303009036,-0.001241919697560709,-0.0005281038916279868,-0.0008385981590272106,-0.0001159218833306252,-2.3038241869487797e-07,-0.0021501799935830313,0.0,-0.001328430147356983,0.0003624153302841332,0.0,Ibias,0.007973196395528416,-0.002909937056154162,-0.01355740809148675,-0.01516417243183388,-0.0007179552943735982,0.008792818381283676,0.004758693184535497,0.0027541571472992584,0.00167718400805037,-0.004364753398432208,0.0,0.005738885244407728,0.009385957063835711,-0.3333333333333333,W1,4.571284667860195e-05,0.002814397376758268,-0.013681860776700753,-0.0151425196714579,-0.002724545808998716,2.3768388934020017e-05,0.003496111040078423,-0.0029741050001688696,-0.0016716548300020767,4.479541653302515e-05,0.0,-0.00016416917331782296,0.001345873486208008,0.0,W2,0.000964623183803959,7.370363823002331e-05,-0.008938157479097467,-0.007560652073903809,-0.00299954062037863,0.0005243900808570663,0.0008317660045658016,0.00011516256968440266,0.0,0.002135061540503182,0.0,0.00314903277553781,-0.0003556785945486408,0.0,Alo,0.0,-0.0012152760753107368,-0.008696821578295247,0.01125650859554099,-0.004205042059741435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.003853018142799274,0.0023841615893696005,0.010014848586717045,-0.06125432387664081,0.0003006153730578742,-0.002133212906829359,-0.0033266736094369137,-0.0004590050991706781,-4.6076483738975594e-07,-0.008515608682919501,0.0,-0.0022953530742855725,0.0014597664247406844,0.0,Rbias3,0.0038426164172077584,-0.002422185757519886,-0.012120337787643829,0.001342549325936452,-0.0019943206690085005,0.002020313059392732,0.00330851959901112,0.0004587519946220543,2.3038241856699005e-07,0.008506089656906435,0.0,0.002244427126644101,-0.0013932411593500947,0.0,
