Iteration No,Ibias,
1,0.002128744558965078,
2,0.0021011638567111817,
3,0.002084741479782678,
4,0.0020711366209876284,
5,0.0020384445453988332,
6,0.0020098499321381377,
7,0.0019788862746553887,
8,0.001944805464762501,
9,0.001911544340811268,
10,0.0018846239903780914,
11,0.0018626981864453688,
12,0.0018467854440907313,
13,0.0018357284031858868,
14,0.0018257230051417382,
15,0.0018162942853919262,
16,0.0018071807450761926,
17,0.0017983607069323247,
18,0.0017897480187661096,
19,0.0017812919116258561,
20,0.001772027750964462,
21,0.0017619245894628763,
22,0.0017509477584662055,
23,0.0017392877854769738,
24,0.0017279556123362572,
25,0.0017170166462960085,
26,0.0017066573659711918,
27,0.00169667438030141,
28,0.0016871081945597135,
29,0.0016779547140278444,
30,0.0016691032838317195,
31,0.0016628604000553388,
32,0.0016564737093200123,
33,0.0016502290778888256,
34,0.0016441203818543743,
35,0.0016396541072972704,
36,0.0016354874295735516,
37,0.0016313782996013266,
38,0.0016273434401237858,
39,0.0016195902362269934,
40,0.0016121695803045402,
41,0.0016049830278163748,
42,0.0016000093550595017,
43,0.0015952232046093275,
44,0.0015905538096862757,
45,0.0015860721221509291,
46,0.001582507949841484,
47,0.0015788770937382496,
48,0.0015752965999394335,
49,0.0015716691644775834,
50,0.0015653150873600218,
51,0.0015634864612844384,
52,0.0015614368071232522,
53,0.00155935493732723,
54,0.0015571597827965546,
55,0.0015506108366930024,
56,0.001544454650643349,
57,0.0015385569843771026,
58,0.0015346198569946234,
59,0.0015308406673471,
60,0.0015271752101542143,
61,0.0015251312080856543,
62,0.0015212927762555174,
63,0.0015175591271481734,
64,0.001513889439232188,
65,0.0015106686534476985,
66,0.0015074807702535303,
67,0.0015043626325590086,
68,0.001501280076861048,
69,0.001497882714656344,
70,0.001494626017993339,
71,0.0014913905489391433,
72,0.0014881726188845272,
73,0.0014858170793518237,
74,0.0014834909419855977,
75,0.0014811736462024276,
76,0.0014789101256033788,
77,0.0014742683831228977,
78,0.001471320856472403,
79,0.001468390285790573,
80,0.0014654560093213017,
81,0.0014625735740877136,
82,0.0014613351282474736,
83,0.0014600206103616566,
84,0.0014587526123862249,
85,0.0014574651666947268,
86,0.0014529830657066048,
87,0.0014487162397017355,
88,0.001446033004402573,
89,0.0014433871591694482,
90,0.0014408295032535784,
