Iteration No,Ibias,
1,0.0011839222978045159,
2,0.0011828345746069772,
3,0.001181803471162186,
4,0.0011807937887087158,
5,0.0011788161701509574,
6,0.0011769698081132759,
7,0.00117518531231707,
8,0.0011734629337720854,
9,0.0011715730646374794,
10,0.001169699935675434,
11,0.0011686698807691742,
12,0.001167708392748856,
13,0.0011677939107752723,
14,0.001167928669629016,
15,0.0011666841609975476,
16,0.0011662230792320442,
17,0.0011649714415994388,
18,0.0011644763516752907,
19,0.0011646263563914205,
20,0.0011634696099785515,
21,0.0011630534835849722,
22,0.001161875120205506,
23,0.0011613004671545061,
24,0.0011612753710003145,
25,0.0011600328183017064,
26,0.0011594839065775652,
27,0.001158368600425987,
28,0.0011578508032408816,
29,0.001157885696556657,
30,0.0011567253170874218,
