Iteration No,Rb,Io1,Io2,conv_gain_db,lna_gain_db,bb_BW,nf_db,iip3_dbm,gm1,gds1,region1,gm2,gds2,region2,Rd1,Io1,Io2,conv_gain_db,lna_gain_db,bb_BW,nf_db,iip3_dbm,gm1,gds1,region1,gm2,gds2,region2,Rd2,Io1,Io2,conv_gain_db,lna_gain_db,bb_BW,nf_db,iip3_dbm,gm1,gds1,region1,gm2,gds2,region2,Rbias3,Io1,Io2,conv_gain_db,lna_gain_db,bb_BW,nf_db,iip3_dbm,gm1,gds1,region1,gm2,gds2,region2,Rbias4,Io1,Io2,conv_gain_db,lna_gain_db,bb_BW,nf_db,iip3_dbm,gm1,gds1,region1,gm2,gds2,region2,Cload,Io1,Io2,conv_gain_db,lna_gain_db,bb_BW,nf_db,iip3_dbm,gm1,gds1,region1,gm2,gds2,region2,len2,Io1,Io2,conv_gain_db,lna_gain_db,bb_BW,nf_db,iip3_dbm,gm1,gds1,region1,gm2,gds2,region2,Ibias1,Io1,Io2,conv_gain_db,lna_gain_db,bb_BW,nf_db,iip3_dbm,gm1,gds1,region1,gm2,gds2,region2,Ibias2,Io1,Io2,conv_gain_db,lna_gain_db,bb_BW,nf_db,iip3_dbm,gm1,gds1,region1,gm2,gds2,region2,W1,Io1,Io2,conv_gain_db,lna_gain_db,bb_BW,nf_db,iip3_dbm,gm1,gds1,region1,gm2,gds2,region2,W2,Io1,Io2,conv_gain_db,lna_gain_db,bb_BW,nf_db,iip3_dbm,gm1,gds1,region1,gm2,gds2,region2,W3,Io1,Io2,conv_gain_db,lna_gain_db,bb_BW,nf_db,iip3_dbm,gm1,gds1,region1,gm2,gds2,region2,Alo,Io1,Io2,conv_gain_db,lna_gain_db,bb_BW,nf_db,iip3_dbm,gm1,gds1,region1,gm2,gds2,region2,
1,Rb,-0.0019058121390047446,0.0,-0.004478827073219902,-0.0011274158282384185,0.0,0.0016656099803049906,0.0930629805363362,-0.0017685508007518206,-5.26900753304576e-05,0.0,0.0,0.0,0.0,Rd1,-0.0005945293846305661,0.0,-0.0019442020769206126,0.0035796645435459307,0.0,-0.0002519013203077625,0.10139097709953719,-0.0005921534136089278,0.000504260486559776,0.0,0.0,0.0,0.0,Rd2,0.0,-0.00041386925201933593,-0.0008739287710794263,2.80473055518857e-05,0.0,0.0016959251404117743,0.07795350018942976,0.0,0.0,0.0,-0.00039022815998363393,0.0002721298817429631,0.0,Rbias3,0.0,-0.00496341338477009,-0.004594573916501245,4.068307115254008e-05,0.0,0.001829422239800559,0.10709611944865491,0.0,0.0,0.0,-0.004686854250605527,0.003353555720246217,0.0,Rbias4,0.0,0.004952097236792801,-0.003145670872029644,3.0525260482268984e-05,0.0,0.001582839958977667,0.0801098459217385,0.0,0.0,0.0,0.004662979531956736,-0.003150602780404494,0.0,Cload,0.0,0.0,-0.0038635035698580153,3.426890058266794e-05,0.0,0.0017141501723846155,0.09231668361314022,0.0,0.0,0.0,0.0,0.0,0.0,len2,0.0,0.005671653366169257,-0.0022645262785762213,-2.025638656856893e-05,0.0,0.001730914401935377,0.08044019747418318,0.0,0.0,0.0,0.004686030984445228,-0.0041226405449108425,0.0,Ibias1,0.007201764813541726,0.0,-0.0026333457506253232,0.002348143466378174,0.0,8.768715496093905e-05,0.0969066798947375,0.006301187259684744,0.00939035936277944,0.0,0.0,0.0,0.0,Ibias2,0.0,0.008257015974025242,-0.002118483627260274,2.7535164370170916e-05,0.0,0.0014962643182089626,0.06531447420398862,0.0,0.0,0.0,0.006550728837531801,0.010151716223976426,0.0,W1,0.00029484961357167087,0.0,-0.003638036997840348,0.00045412320621511054,0.0,0.0013203778813507285,0.09407181485018773,0.0013308951166062012,0.001175235664594722,0.0,0.0,0.0,0.0,W2,0.0,0.00014333787437774827,-0.0029628764405611537,-4.5217041488745935e-05,0.0,0.0014021206149161442,0.09788104901505533,0.0,0.0,0.0,0.0018227112789110786,0.0011281945377683272,0.0,W3,0.0,0.00037463993903160564,-0.0035064353136832586,3.7003813810854214e-05,0.0,0.0015063440898635786,0.09933033713147557,0.0,0.0,0.0,0.0003531811827700719,-0.0002451712205610147,0.0,Alo,0.0,0.0,-0.002627384607446931,2.36509937798783e-05,0.0,0.00117608385238106,0.0655142283947209,0.0,0.0,0.0,0.0,0.0,0.0,
2,Rb,-0.001937972882257675,0.0,-0.0006156742457548741,-0.00114945206638545,0.0,-4.78125905854151e-05,-0.0005363340570819006,-0.0017956554644173851,-0.00010585174057893776,0.0,0.0,0.0,0.0,Rd1,-0.0005951752013487435,0.0,0.0019402087724789837,0.0035673527180049157,0.0,-0.0019610550369854127,0.007029504932137777,-0.000591510035337595,0.0004850159831994045,0.0,0.0,0.0,0.0,Rd2,0.0,-0.00041600018927034915,0.003019918305686334,-4.05964483395218e-06,0.0,-7.340200575595939e-06,-0.013039398872088563,0.0,0.0,0.0,-0.0003913444211494493,0.0002550440052927071,0.0,Rbias3,0.0,-0.004969253445726791,-0.0007568180427763912,6.730531170549305e-06,0.0,0.0001302491248751042,0.0114454011021024,0.0,0.0,0.0,-0.004681240454257424,0.0031334706490258445,0.0,Rbias4,0.0,0.0049587889859892915,0.0007360341003146008,-4.125738152207802e-06,0.0,-0.00012122295291158021,-0.0116498399582283,0.0,0.0,0.0,0.0046597289215938005,-0.002940657381024313,0.0,Cload,0.0,0.0,-2.561302556571693e-07,2.611155148785494e-06,0.0,8.866730458742893e-06,-0.0011583256035150905,0.0,0.0,0.0,0.0,0.0,0.0,len2,0.0,0.005653689776086357,0.0016248236682935026,-5.354195450709995e-05,0.0,2.368279571359231e-05,-0.011183004742820527,0.0,0.0,0.0,0.004716817219816399,-0.00442348322779598,0.0,Ibias1,0.007147464354935133,0.0,0.0012502730366675064,0.002342300433116436,0.0,-0.0016224458616091728,0.002943229466397282,0.006253634221813059,0.009293038552775197,0.0,0.0,0.0,0.0,Ibias2,0.0,0.008248875790957736,0.0017645852770344147,-4.601504692419208e-06,0.0,-0.0002086584469692295,-0.02452349108228086,0.0,0.0,0.0,0.006558535362477688,0.010063526360838307,0.0,W1,0.0003869006784954605,0.0,0.00015908206273323685,0.0003010322653422574,0.0,-0.0003654045558255523,0.0002915437209959801,0.0013203349003066474,0.0018247020749008515,0.0,0.0,0.0,0.0,W2,0.0,0.00014771570701746514,0.0009033725791550811,-7.745255743775937e-05,0.0,-0.00029886417343868386,0.003871962942868413,0.0,0.0,0.0,0.0018152424101521036,0.0011604502240818505,0.0,W3,0.0,0.0012003796930636552,0.00037211142178803674,3.3479796797203304e-06,0.0,-0.00017627598092523645,0.005251567330123634,0.0,0.0,0.0,0.0011293554648394385,-0.0007289157671263785,0.0,Alo,0.0,0.0,0.0012719103287589485,-8.692513942078442e-06,0.0,-0.0005320869113312996,-0.02405390613551812,0.0,0.0,0.0,0.0,0.0,0.0,
3,Rb,-0.0019232129398745177,0.0,-0.0006117982529557287,-0.0011475249694533182,0.0,-5.079389670125784e-05,-0.0005524476276136812,-0.001782642095978071,-8.452761228465913e-05,0.0,0.0,0.0,0.0,Rd1,-0.0005982559595255445,0.0,0.0019265805143991385,0.003544232022323984,0.0,-0.0019517515070322836,0.0070605455214091005,-0.0005952685378169834,0.0004952081090429782,0.0,0.0,0.0,0.0,Rd2,0.0,-0.00041618161223256955,0.0029966319500489714,-5.223707385370219e-06,0.0,-7.0998054959182315e-06,-0.014251808577453966,0.0,0.0,0.0,-0.00039231038674711945,0.00026190935999852736,0.0,Rbias3,0.0,-0.0049564270234753295,-0.0007364791250516301,6.420161123063042e-06,0.0,0.000126149973057056,0.012228640205233858,0.0,0.0,0.0,-0.004673109018605881,0.00320660623048742,0.0,Rbias4,-0.0007135836738771217,0.005158326448567934,0.0007204299884022053,-3.754785041507118e-06,0.0,-0.0001215817741943177,-0.01239217251814576,-0.0006390305295254186,-0.0006172577345857893,0.0,0.004848659674860346,-0.0031362881532894893,0.0,Cload,0.0,0.0,3.049409381959802e-07,2.5977434556391612e-06,0.0,8.82852254419981e-06,-0.001229621802783179,0.0,0.0,0.0,0.0,0.0,0.0,len2,0.0,0.005662546478772844,0.0016182532332121521,-5.1190528775920676e-05,0.0,2.41312197857381e-05,-0.011925930454279567,0.0,0.0,0.0,0.004698658644633523,-0.004364306747834946,0.0,Ibias1,0.007165324534706705,0.0,0.0012392733432250063,0.002321003778660274,0.0,-0.0016181426311128416,0.0029558059904036013,0.00626692811381062,0.009330611406774374,0.0,0.0,0.0,0.0,Ibias2,0.0,0.008253563932578064,0.0017482176843012,-5.7400274169308515e-06,0.0,-0.00020795038257914448,-0.025828100214326848,0.0,0.0,0.0,0.006552242803865387,0.010093701385622792,0.0,W1,0.0003793536736861611,0.0,0.0001596377624139795,0.0002961294794027856,0.0,-0.00036745400028201597,0.00030199626413897264,0.0013144415099890382,0.0018200238079235332,0.0,0.0,0.0,0.0,W2,0.0,0.0001457239679987988,0.0009034476388977097,-7.971412570667347e-05,0.0,-0.0003021924809315184,0.0038308810703189308,0.0,0.0,0.0,0.0018214410813261568,0.001150566799370691,0.0,W3,0.0,0.0011958425933491525,0.00037052662142592047,3.316753326550648e-06,0.0,-0.00017689665967907933,0.005330460695499791,0.0,0.0,0.0,0.0011250077267014583,-0.0007449639772721025,0.0,Alo,0.0,0.0,0.0012405938909324592,-7.084883679182824e-06,0.0,-0.0005274954679225658,-0.02557881985954125,0.0,0.0,0.0,0.0,0.0,0.0,
4,Rb,-0.0019090373951788525,0.0,-0.0006106708669994153,-0.0011508728785853922,0.0,-5.1737545360100574e-05,-0.0005627380162158268,-0.0017707304157690517,-6.332163938903644e-05,0.0,0.0,0.0,0.0,Rd1,-0.0006014316209325842,0.0,0.001912431140444718,0.003520475338594986,0.0,-0.0019426179635440525,0.007099109141320659,-0.0005990164129445344,0.000505339576682393,0.0,0.0,0.0,0.0,Rd2,0.0,-0.0004163675606815354,0.0029687401638681036,-7.370328306303799e-06,0.0,-4.659324172048436e-06,-0.015474687284274393,0.0,0.0,0.0,-0.00039245597801584506,0.00026875836688574896,0.0,Rbias3,0.0,-0.004943782109096399,-0.0007177060556834258,3.5191068421440527e-06,0.0,0.00012333513365660631,0.01300928064685965,0.0,0.0,0.0,-0.004662672592368724,0.0032800737049460604,0.0,Rbias4,-0.0006505558686192899,0.005148432253584525,0.0007010372879464598,-5.912220264692243e-06,0.0,-0.00011940055612105677,-0.01308919609837468,-0.0005826987426446476,-0.0005624935239233632,0.0,0.004842479829158506,-0.0032118660891075606,0.0,Cload,0.0,0.0,-2.508460527962528e-07,6.585937784557623e-08,0.0,8.787084338864193e-06,-0.0013077047035291555,0.0,0.0,0.0,0.0,0.0,0.0,len2,0.0,0.00567080888984599,0.0016102043356367177,-5.4975065006165e-05,0.0,2.5181585181875323e-05,-0.012721814630847204,0.0,0.0,0.0,0.004681556457419729,-0.00430420596663935,0.0,Ibias1,0.007182090702843397,0.0,0.0012250993809179486,0.002296311043158633,0.0,-0.00161182198291884,0.0029745865255148773,0.006279144806690932,0.009367902014285914,0.0,0.0,0.0,0.0,Ibias2,0.0,0.008258031803925656,0.001726871694962865,-7.869321329510243e-06,0.0,-0.000203931864107428,-0.02715644426752015,0.0,0.0,0.0,0.006547774947022545,0.010123740831420262,0.0,W1,0.00030218220591967407,0.0,0.00022592888647070104,0.0004201267071762823,0.0,-0.0003858935649939253,0.0003784933988735914,0.0013417335998201657,0.00118543043089963,0.0,0.0,0.0,0.0,W2,0.0,0.00014375131383599494,0.0008973712380365276,-8.200752283995094e-05,0.0,-0.0002999194032533635,0.003791575825281771,0.0,0.0,0.0,0.0018284507595008076,0.0011406960230888117,0.0,W3,0.0,0.001191211201054362,0.000366277900343448,7.672148727855237e-07,0.0,-0.00017572165740449135,0.0054247275504457895,0.0,0.0,0.0,0.001121537376505714,-0.0007609730274509161,0.0,Alo,0.0,0.0,0.001208330815874227,-1.1466656186457926e-05,0.0,-0.0005244926876921156,-0.027007567335048024,0.0,0.0,0.0,0.0,0.0,0.0,
5,Rb,-0.0018957559030009432,0.0,-0.00060761190369048,-0.0011490550963808481,0.0,-5.432821432042797e-05,-0.0005826570283456582,-0.0017588471799852294,-4.305283115409884e-05,0.0,0.0,0.0,0.0,Rd1,-0.0006047014913669171,0.0,0.0018939391723970806,0.0034995672718127506,0.0,-0.0019293916113302697,0.007143908993276692,-0.0006022225480318654,0.0005154038929600698,0.0,0.0,0.0,0.0,Rd2,0.0,-0.00041656285037996787,0.0029443415877135493,-6.797648641305707e-06,0.0,-5.422859455925004e-06,-0.016662942017018026,0.0,0.0,0.0,-0.0003926126655210816,0.0002755927532326609,0.0,Rbias3,0.0,-0.004931373441557735,-0.0006991995914949,5.6649921237698245e-06,0.0,0.00012212251552576767,0.013735459372988467,0.0,0.0,0.0,-0.0046540959725302295,0.0033544010942354913,0.0,Rbias4,-0.0005933058373975993,0.005138456986516736,0.000680275384717497,-5.531556490986134e-06,0.0,-0.00011617309464228885,-0.013698661523486092,-0.0005312801012743194,-0.0005133537581430386,0.0,0.0048356793303336075,-0.003289316458785578,0.0,Cload,0.0,0.0,1.7219243377836125e-07,0.0,0.0,8.744580887881094e-06,-0.0014050263348671045,0.0,0.0,0.0,0.0,0.0,0.0,len2,0.0,0.005678551235733238,0.001599544202060778,-5.362145553050885e-05,0.0,2.928009283289417e-05,-0.013580816425454004,0.0,0.0,0.0,0.00466472923222136,-0.004244738568239513,0.0,Ibias1,0.007197557775442922,0.0,0.0012115051974806467,0.0022753718391703474,0.0,-0.0016047651956391032,0.0029834555647964703,0.006290755778787896,0.009403968404962477,0.0,0.0,0.0,0.0,Ibias2,0.0,0.008262528629337632,0.0017084209125209798,-7.329189294203463e-06,0.0,-0.0002030436555392196,-0.028461119001595064,0.0,0.0,0.0,0.006542726482296871,0.010154220077593206,0.0,W1,0.00029670519234093563,0.0,0.0002237663003166601,0.00041818280033653713,0.0,-0.00038575123203223694,0.00038929158494732517,0.0013384474954951369,0.0011812876814779958,0.0,0.0,0.0,0.0,W2,0.0,0.0001416493373327435,0.000894650705568106,-7.912007683306227e-05,0.0,-0.00030089535931692753,0.003756821353851266,0.0,0.0,0.0,0.0018354642113107052,0.0011303370672255213,0.0,W3,0.0,0.00037763174286785774,0.0003544490766299869,2.6766622971790594e-06,0.0,-0.00019592284100345385,0.0051513372028056765,0.0,0.0,0.0,0.0003558052281284225,-0.00024915212008099586,0.0,Alo,0.0,0.0,0.001173773831811879,-1.0730174349838351e-05,0.0,-0.0005206942066842293,-0.028222185704887354,0.0,0.0,0.0,0.0,0.0,0.0,
6,Rb,-0.001883058567138997,0.0,-0.0006083078232612083,-0.0011473494043431555,0.0,-5.382100096445006e-05,-0.0006001066497866434,-0.0017475400134725665,-2.28973206454977e-05,0.0,0.0,0.0,0.0,Rd1,-0.0006078590276300991,0.0,0.001880204311065078,0.0034774183794449806,0.0,-0.0019201171710450024,0.007193301832131889,-0.0006054221481679346,0.0005258206133945435,0.0,0.0,0.0,0.0,Rd2,0.0,-0.00041676731709209706,0.002912348427975452,-6.293499363315198e-06,0.0,-9.78829010361252e-07,-0.017726596210653145,0.0,0.0,0.0,-0.00039359459430820425,0.00028291804824133064,0.0,Rbias3,0.0,-0.0049191963473587995,-0.0006782872324580662,7.844901549895847e-06,0.0,0.00011874013555237204,0.014351578582099981,0.0,0.0,0.0,-0.004644905150221918,0.0034295559456472575,0.0,Rbias4,-0.000540133618371385,0.005128847455706408,0.0006600616211064338,-4.170564937124225e-06,0.0,-0.0001144024488109283,-0.014146182091154196,-0.00048318353419651714,-0.0004669417888778787,0.0,0.004829071564950053,-0.003366064462648689,0.0,Cload,0.0,0.0,-1.271821078455407e-07,-8.001748262208117e-09,0.0,8.700727313397186e-06,-0.0015156280494702874,0.0,0.0,0.0,0.0,0.0,0.0,len2,0.0,0.00568592892141519,0.00159098772795857,-5.385581299009218e-05,0.0,3.179903994812179e-05,-0.014479928571257869,0.0,0.0,0.0,0.004645720045862444,-0.004183326831805478,0.0,Ibias1,0.0072121821419053565,0.0,0.001197610357908361,0.0022536954299325457,0.0,-0.0015982908115586187,0.0029954608679483396,0.006301321855844456,0.009439829316829719,0.0,0.0,0.0,0.0,Ibias2,0.0,0.008266904052558978,0.0016846741590104968,-6.865669765568765e-06,0.0,-0.0001981554957978206,-0.02968388494659013,0.0,0.0,0.0,0.006537907722847521,0.010185557668552064,0.0,W1,0.0002916679797813145,0.0,0.00022267704339614696,0.00041725169818346796,0.0,-0.0003866144166047621,0.0004095300889070487,0.0013357060565297445,0.001177985371065276,0.0,0.0,0.0,0.0,W2,0.0,0.00013986681339262373,0.000885852978022415,-7.981864567135831e-05,0.0,-0.0002972696542732528,0.0037297479388944763,0.0,0.0,0.0,0.0018424790429214524,0.00112049769195752,0.0,W3,0.0,0.0003835153987695221,0.00034892275428621253,2.56594684173603e-06,0.0,-0.00019218507058686653,0.00515744645648416,0.0,0.0,0.0,0.0003609987686928053,-0.0002585373187699615,0.0,Alo,0.0,0.0,0.0011343766642970352,-9.866326706569137e-06,0.0,-0.0005146575166554951,-0.029058419693857144,0.0,0.0,0.0,0.0,0.0,0.0,
7,Rb,-0.0018710450697602792,0.0,-0.0006072788089505306,-0.0011480845784165546,0.0,-5.438169262026043e-05,-0.0006194451832251597,-0.0017373286829979596,-3.669661926292511e-06,0.0,0.0,0.0,0.0,Rd1,-0.0006111129223561948,0.0,0.0018619424184540565,0.0034546001629268018,0.0,-0.0019062740073638664,0.007251218804974412,-0.0006096625224629874,0.0005365861216649247,0.0,0.0,0.0,0.0,Rd2,-0.0004913277066224213,-0.00020537375350159772,0.0028831550702975487,-8.272239139020897e-06,0.0,5.821210324230883e-07,-0.018548385617349995,-0.000439962645076304,-0.0004244575628061834,0.0,-0.00019404469523207697,0.00014257699030627627,0.0,Rbias3,0.0,-0.004907140769674958,-0.0006615846197069007,6.409665474665038e-06,0.0,0.00012017927636726378,0.014781232660147785,0.0,0.0,0.0,-0.0046367751233076186,0.0035045525695570254,0.0,Rbias4,-0.0004913277066224213,0.005119196966348922,0.000636530039840588,-6.218771286041878e-06,0.0,-0.00010988415191670574,-0.014317203290927453,-0.000439962645076304,-0.0004244575628061834,0.0,0.004821888891144269,-0.003444680381456924,0.0,Cload,0.0,0.0,-1.2599452615661794e-07,5.753750981586519e-08,0.0,8.655823501648413e-06,-0.00164132620914723,0.0,0.0,0.0,0.0,0.0,0.0,len2,0.0,0.00569269908928698,0.001580070309098891,-5.4994312835893884e-05,0.0,3.667295142060711e-05,-0.0153986403912028,0.0,0.0,0.0,0.004627844195912051,-0.004122047933267869,0.0,Ibias1,0.007225860857285087,0.0,0.0011818742877985288,0.002232162436816313,0.0,-0.0015894938568373777,0.0030068190018534436,0.0063108451315776835,0.009474659353438258,0.0,0.0,0.0,0.0,Ibias2,0.0,0.008271231161450137,0.0016620843104317906,-8.819520011421918e-06,0.0,-0.00019479715391080532,-0.03071566122060493,0.0,0.0,0.0,0.006531755536160189,0.010216326333868691,0.0,W1,0.00028675539036073476,0.0,0.00021845561337453795,0.0004138164183800484,0.0,-0.0003836672410271153,0.0004312551486522123,0.0013324582965170972,0.0011746995566233528,0.0,0.0,0.0,0.0,W2,0.0,0.00013795532682793146,0.0008812360255200895,-8.204874291799863e-05,0.0,-0.00029618806600041126,0.0037297181601421646,0.0,0.0,0.0,0.0018487019708933025,0.001110172436975519,0.0,W3,-0.0004913277066224213,0.0006012713867880465,0.00034444673656210557,2.5949499762218764e-06,0.0,-0.0001892500648748569,0.005196792681221483,-0.000439962645076304,-0.0004244575628061834,0.0,0.0005667079383766156,-0.0004155535767289963,0.0,Alo,0.0,0.0,0.0010970917068588244,-1.0498760341511174e-05,0.0,-0.0005107952558390932,-0.029280673808737865,0.0,0.0,0.0,0.0,0.0,0.0,
8,Rb,-0.0017219980544698422,0.0,-0.0006078677435163641,-0.0011474258358681378,0.0,-5.4531779803155456e-05,-0.000639330526991936,-0.0016044033994310567,0.0001342323920660556,0.0,0.0,0.0,0.0,Rd1,-0.0006135950784244321,0.0,0.0018487915592256218,0.003433134633266251,0.0,-0.00189756879191659,0.0073279532094234325,-0.0006125713663951812,0.0005479122185238533,0.0,0.0,0.0,0.0,Rd2,0.0,-0.00041342984564257196,0.0028540216136131377,-6.578189811815948e-06,0.0,1.0324101210346767e-06,-0.01898128196442707,0.0,0.0,0.0,-0.00038984242116414593,0.0002940171564077953,0.0,Rbias3,0.0004464400875738129,-0.0051048826863240955,-0.0006393323029777613,5.96711654176015e-06,0.0,0.00011680508106356529,0.014906008645766662,0.0003996622749153192,0.0003856130535714079,0.0,-0.004826119765738635,0.003730976329591031,0.0,Rbias4,0.0,0.004898167763502729,0.0006154063762540461,-5.718920344411001e-06,0.0,-0.00010931416585453505,-0.014091920793483467,0.0,0.0,0.0,0.004617448926194355,-0.0033741003328478414,0.0,Cload,0.0,0.0,-1.205787642228112e-07,6.546596367976773e-08,0.0,8.612517142156629e-06,-0.0017747577836613856,0.0,0.0,0.0,0.0,0.0,0.0,len2,0.0004464400875738129,0.0054872609341178125,0.0015735827820309285,-5.5133778999848476e-05,0.0,3.774978872438551e-05,-0.016297079973297615,0.0003996622749153192,0.0003856130535714079,0.0,0.004410395690057526,-0.0039109351063582485,0.0,Ibias1,0.0074253429849825275,0.0,0.001170920929324029,0.0022093153755156094,0.0,-0.001585190535499802,0.003023520581082786,0.006486665194960861,0.009670833701116604,0.0,0.0,0.0,0.0,Ibias2,0.0,0.00827732093319805,0.0016394237937053054,-8.218007393724782e-06,0.0,-0.00019276794540248936,-0.03142639088434986,0.0,0.0,0.0,0.0065294561536463885,0.010243456344028434,0.0,W1,0.00022322004378690644,0.0,0.00021914376274838592,0.0004129567279775108,0.0,-0.0003860830922438968,0.00045800448730885974,0.0012764083125568662,0.0011206370913386828,0.0,0.0,0.0,0.0,W2,0.0004464400875738129,-7.437597008521919e-05,0.0008769983335471445,-8.165086134091054e-05,0.0,-0.0002967724244871137,0.0037692545782558582,0.0003996622749153192,0.0003856130535714079,0.0,0.001657234690799132,0.0012495729147338445,0.0,W3,0.0,0.00039879123522800896,0.0003414706437575555,1.5726751150948421e-06,0.0,-0.00018861607011986877,0.005296337059492868,0.0,0.0,0.0,0.00037690159390552395,-0.000281850929246333,0.0,Alo,0.0,0.0,0.0010584428085371545,-1.204357389053115e-05,0.0,-0.000508919436139172,-0.028626599587809748,0.0,0.0,0.0,0.0,0.0,0.0,
9,Rb,-0.0017212777925783437,0.0,-0.0006695875136042586,-0.0011468596750643495,0.0,-2.4472826417312216e-05,0.001110367799174775,-0.001604343425586637,0.00014399560630873556,0.0,0.0,0.0,0.0,Rd1,-0.000616811108372562,0.0,0.0017718555689816454,0.0034122946438674665,0.0,-0.0018572996249895696,0.009175456880463369,-0.0006162517064429001,0.0005589463253334497,0.0,0.0,0.0,0.0,Rd2,0.0,-0.0004135378264138318,0.0027637441670062437,-7.053214090392701e-06,0.0,3.123630178468354e-05,-0.01720134812904058,0.0,0.0,0.0,-0.00039086614325531757,0.00030130045326725446,0.0,Rbias3,0.0004049088238768719,-0.005095734448628716,-0.0006828034034356326,8.47314786332911e-06,0.0,0.0001460116572325003,0.016463440886055725,0.0003624395629415965,0.00034964566940308807,0.0,-0.0048201451604324526,0.0038136028799258736,0.0,Rbias4,0.0,0.004886314651919201,0.0005325286516183729,-3.8045008481764555e-06,0.0,-7.787307671656155e-05,-0.011705260413430682,0.0,0.0,0.0,0.004608190942543517,-0.003448497624790236,0.0,Cload,0.0,0.0,-6.366519030845916e-05,3.995687672208249e-06,0.0,3.986959263210219e-05,-0.00015027033926865165,0.0,0.0,0.0,0.0,0.0,0.0,len2,0.0004049088238768719,0.005490863361829945,0.0015030437913830517,-5.4848280084853816e-05,0.0,7.073914459614043e-05,-0.015373017190322693,0.0003624395629415965,0.00034964566940308807,0.0,0.004388983538490985,-0.003841960569645155,0.0,Ibias1,0.007422913146641885,0.0,0.0010944994238924332,0.0021896201727944022,0.0,-0.0015478405332705967,0.004798091289319449,0.0064816101090346,0.009692729600994184,0.0,0.0,0.0,0.0,Ibias2,0.0,0.00828150733359566,0.0015566487771961795,-5.1531731709065065e-06,0.0,-0.00016095216035020231,-0.030004613941177826,0.0,0.0,0.0,0.00652383799928111,0.010275105037389093,0.0,W1,0.00022332278978436828,0.0,0.00015425751524957652,0.00041001997302791325,0.0,-0.00035579224307898414,0.0022470091347592805,0.0012779389200553717,0.0011219488649292684,0.0,0.0,0.0,0.0,W2,0.0,0.00039733798278672813,0.0009030574052495956,-8.300698954309712e-05,0.0,-0.0002775573264236486,0.0061329451336475235,0.0,0.0,0.0,0.0023766273329067444,0.0002385084260318284,0.0,W3,0.0,0.0004045542767660801,0.00027695988579946597,3.013536251089274e-06,0.0,-0.00015823094297719964,0.0072301683444511815,0.0,0.0,0.0,0.0003820011379442863,-0.00029269186888810847,0.0,Alo,0.0,0.0,0.0009573114659998239,-1.2216896970700041e-05,0.0,-0.0004747940715556808,-0.02533012531869677,0.0,0.0,0.0,0.0,0.0,0.0,
10,Rb,-0.0017204695562596363,0.0,-0.000674113801511182,-0.0011454667666937505,0.0,-2.1889594973749034e-05,0.001197464310614769,-0.0016038734900463243,0.000153319695027306,0.0,0.0,0.0,0.0,Rd1,-0.0006200571866214452,0.0,0.0017524460788276486,0.0033915737800734396,0.0,-0.001843857538074953,0.009351109876191104,-0.0006194413869229477,0.0005691841976342288,0.0,0.0,0.0,0.0,Rd2,0.0,-0.0004137208616543772,0.0027304578780576226,-6.6073054256168415e-06,0.0,3.491478263860919e-05,-0.016499680103852797,0.0,0.0,0.0,-0.00039113889687577473,0.0003080772388589808,0.0,Rbias3,0.00036956776324443934,-0.005087152793569439,-0.0006672578839814552,7.837817987515741e-06,0.0,0.00014711759215545569,0.015912862554577287,0.000331098721124786,0.0003187755136714769,0.0,-0.004814943915340483,0.0038911824651946657,0.0,Rbias4,0.0,0.004875157529353001,0.0005066699330950144,-6.002819301619118e-06,0.0,-7.270643412872864e-05,-0.010478719954445556,0.0,0.0,0.0,0.0046005002080184145,-0.003518353360040053,0.0,Cload,0.0,0.0,-6.959589146967485e-05,1.284653577468659e-06,0.0,4.372181896080981e-05,-0.00019827234205027665,0.0,0.0,0.0,0.0,0.0,0.0,len2,0.00036956776324443934,0.005493684888478851,0.0014927300403875467,-5.517933016851775e-05,0.0,7.52127004154306e-05,-0.015960360425810154,0.000331098721124786,0.0003187755136714769,0.0,0.0043683869817409335,-0.003779384321043689,0.0,Ibias1,0.007420580758225306,0.0,0.0010770034858487594,0.0021698056811528667,0.0,-0.0015381089483999708,0.0048995665672978165,0.006477020966631051,0.00971294426808845,0.0,0.0,0.0,0.0,Ibias2,0.0,0.008285420447493499,0.0015294851794689257,-7.262425477714288e-06,0.0,-0.0001551027597003073,-0.029723561702211222,0.0,0.0,0.0,0.006518446174629483,0.010305158346136125,0.0,W1,0.0002233366600649986,0.0,0.00014726382753531853,0.00040896387007122956,0.0,-0.0003519710708700747,0.002370648618105895,0.0012795531679369201,0.0011229959720205338,0.0,0.0,0.0,0.0,W2,0.0,0.0003950887519273978,0.0008931208647110971,-8.627896489957248e-05,0.0,-0.00027342454398415755,0.006300356365552506,0.0,0.0,0.0,0.002381369259213518,0.0002352313892767238,0.0,W3,0.0,0.00040975970446840537,0.0002671852948553261,2.856974913330365e-06,0.0,-0.00015243651110444288,0.0075588266375359635,0.0,0.0,0.0,0.000387123097113352,-0.0003035243732600623,0.0,Alo,0.0,0.0,0.0009161546258000271,-1.2926543427952016e-05,0.0,-0.00046950758644121116,-0.022619720495406812,0.0,0.0,0.0,0.0,0.0,0.0,
